player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Jamaal Lascelles,eng ENG,DF,0,31-357,1993,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,6.0,8.0,75.0,116.0,14.0,1.0,2.0,50.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,14.0,3.0,11.0,1.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Josh Laurent,eng ENG,"DF,MF",0,30-181,1995,10.0,6.0,561.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.02,0.0,0.0,0.02,0.0,6.2,0.0,2.0,0.0,40.0,0.0,0.32,0.0,0.0,0.03,-0.2,-0.2,139.0,185.0,75.1,2112.0,523.0,65.0,74.0,87.8,67.0,80.0,83.8,3.0,19.0,15.8,0.0,1.0,9.0,1.0,0.0,12.0,181.0,3.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,4.0,0.64,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,7.0,14.0,15.0,0.0,244.0,24.0,84.0,118.0,44.0,6.0,244.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,7.0,4.0,1.0,0.0,143.0,0.0,3.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,15.0,7.0,6.0,53.8
Roméo Lavia,be BEL,MF,0,21-301,2004,4.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,68.0,92.6,1192.0,295.0,24.0,25.0,96.0,27.0,28.0,96.4,10.0,12.0,83.3,0.0,0.0,6.0,0.0,0.0,9.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,79.0,2.0,24.0,37.0,18.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
Enzo Le Fée,fr FRA,"FW,MF",0,25-273,2000,8.0,6.0,540.0,1.0,0.0,1.0,1.0,1.0,0.0,0.17,0.0,0.17,0.0,0.0,0.9,0.1,0.0,0.14,0.0,0.0,0.01,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,+0.1,-0.1,173.0,221.0,78.3,2442.0,586.0,107.0,119.0,89.9,53.0,65.0,81.5,7.0,19.0,36.8,0.0,6.0,15.0,5.0,2.0,14.0,212.0,9.0,4.0,2.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,13.0,2.16,10.0,1.0,0.0,1.0,1.0,2.0,0.33,1.0,0.0,0.0,0.0,1.0,0.0,19.0,10.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,8.0,3.0,9.0,0.0,300.0,10.0,60.0,143.0,102.0,7.0,299.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,8.0,8.0,0.0,0.0,184.0,0.0,14.0,7.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,32.0,2.0,9.0,18.2
Bernd Leno,de GER,GK,0,33-244,1992,10.0,10.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,395.0,77.2,7320.0,4673.0,66.0,66.0,100.0,175.0,175.0,100.0,64.0,153.0,41.8,0.0,0.0,1.0,0.0,0.0,0.0,322.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,417.0,367.0,416.0,1.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,100.0
Jefferson Lerma,co COL,MF,0,31-009,1994,9.0,2.0,276.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.33,0.6,0.6,0.0,0.18,0.0,0.0,0.18,0.0,3.1,0.0,2.0,0.0,28.6,0.0,0.65,0.0,0.0,0.08,-0.6,-0.6,96.0,133.0,72.2,1681.0,661.0,47.0,55.0,85.5,37.0,46.0,80.4,10.0,25.0,40.0,0.0,2.0,11.0,1.0,0.0,15.0,115.0,18.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,2.28,3.0,2.0,0.0,1.0,1.0,2.0,0.65,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,1.0,167.0,10.0,42.0,83.0,44.0,8.0,167.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,2.0,2.0,1.0,0.0,85.0,0.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,8.0,3.0,72.7
Rico Lewis,eng ENG,DF,0,20-347,2004,5.0,2.0,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.51,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,123.0,137.0,89.8,2051.0,462.0,57.0,61.0,93.4,55.0,58.0,94.8,9.0,13.0,69.2,0.0,2.0,12.0,1.0,0.0,19.0,118.0,19.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,5.0,2.57,5.0,0.0,0.0,0.0,0.0,2.0,1.03,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,160.0,6.0,37.0,90.0,34.0,7.0,160.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,2.0,1.0,0.0,0.0,113.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Keane Lewis-Potter,eng ENG,"DF,FW",0,24-254,2001,9.0,5.0,450.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.03,0.0,0.0,0.03,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.2,-0.2,102.0,140.0,72.9,1775.0,642.0,45.0,46.0,97.8,41.0,55.0,74.5,14.0,31.0,45.2,0.0,5.0,6.0,4.0,2.0,9.0,116.0,24.0,3.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,6.0,1.2,5.0,1.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,182.0,10.0,67.0,74.0,44.0,9.0,182.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,10.0,4.0,4.0,0.0,95.0,0.0,4.0,6.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,19.0,2.0,3.0,40.0
Myles Lewis-Skelly,eng ENG,DF,0,19-038,2006,7.0,0.0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,62.0,90.3,954.0,126.0,26.0,26.0,100.0,27.0,30.0,90.0,3.0,4.0,75.0,0.0,0.0,2.0,0.0,0.0,2.0,50.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.98,1.0,0.0,0.0,0.0,0.0,1.0,0.98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,72.0,4.0,18.0,41.0,15.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,2.0,0.0,0.0,43.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0
Matthijs de Ligt,nl NED,DF,0,26-083,1999,10.0,10.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.09,0.0,0.0,0.09,0.0,10.0,0.0,1.0,0.0,16.7,0.0,0.1,0.0,0.0,0.15,-0.9,-0.9,400.0,462.0,86.6,7446.0,2247.0,130.0,141.0,92.2,238.0,266.0,89.5,28.0,44.0,63.6,0.0,2.0,19.0,5.0,3.0,16.0,447.0,13.0,5.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,5.0,11.0,53.0,1.0,576.0,60.0,267.0,284.0,27.0,9.0,576.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,3.0,2.0,0.0,0.0,333.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,32.0,37.0,20.0,64.9
Victor Lindelöf,se SWE,"MF,DF",0,31-109,1994,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,81.8,153.0,44.0,3.0,3.0,100.0,6.0,7.0,85.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,5.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Valentino Livramento,eng ENG,DF,0,22-356,2002,6.0,6.0,526.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,289.0,81.3,3777.0,1299.0,134.0,150.0,89.3,82.0,96.0,85.4,16.0,30.0,53.3,0.0,3.0,24.0,5.0,2.0,24.0,231.0,57.0,2.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,0.0,0.0,9.0,11.0,1.88,10.0,1.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,0.0,333.0,19.0,79.0,140.0,119.0,8.0,333.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,14.0,10.0,3.0,0.0,190.0,0.0,7.0,5.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,28.0,3.0,1.0,75.0
Sean Longstaff,eng ENG,MF,0,28-004,1997,10.0,8.0,715.0,1.0,2.0,0.0,0.0,0.0,0.0,0.13,0.25,0.38,0.13,0.38,0.7,0.7,0.0,0.09,0.0,0.0,0.09,0.0,7.9,0.0,2.0,1.0,20.0,0.0,0.25,0.1,0.5,0.07,+0.3,+0.3,290.0,349.0,83.1,5315.0,1474.0,121.0,132.0,91.7,126.0,144.0,87.5,35.0,57.0,61.4,0.0,18.0,19.0,3.0,2.0,22.0,302.0,46.0,13.0,1.0,0.0,0.0,32.0,23.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,27.0,3.4,12.0,11.0,0.0,2.0,0.0,2.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,30.0,19.0,10.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,8.0,5.0,7.0,0.0,440.0,9.0,87.0,251.0,105.0,8.0,440.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,2.0,4.0,1.0,0.0,249.0,0.0,6.0,9.0,0.0,5.0,13.0,1.0,0.0,0.0,0.0,30.0,7.0,7.0,50.0
Fer López,es ESP,"MF,FW",0,21-163,2004,5.0,1.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,0.75,0.0,0.75,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,1.3,0.0,1.0,0.0,25.0,0.0,0.75,0.0,0.0,0.03,-0.1,-0.1,53.0,70.0,75.7,947.0,217.0,20.0,27.0,74.1,30.0,34.0,88.2,3.0,6.0,50.0,0.0,3.0,7.0,6.0,0.0,14.0,63.0,7.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,5.25,6.0,1.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,1.0,8.0,44.0,38.0,5.0,90.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,5.0,3.0,1.0,0.0,65.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Florentino Luís,pt POR,MF,0,26-076,1999,7.0,6.0,567.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,0.3,0.3,0.0,0.05,0.0,0.0,0.05,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.3,-0.3,218.0,249.0,87.6,3760.0,1044.0,107.0,118.0,90.7,76.0,84.0,90.5,26.0,30.0,86.7,0.0,5.0,20.0,1.0,0.0,24.0,246.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,1.11,7.0,0.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,11.0,10.0,15.0,0.0,333.0,24.0,113.0,177.0,45.0,2.0,333.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,2.0,2.0,0.0,0.0,202.0,0.0,2.0,3.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,24.0,5.0,12.0,29.4
Douglas Luiz,br BRA,MF,0,27-178,1998,4.0,4.0,185.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,102.0,120.0,85.0,1658.0,367.0,54.0,57.0,94.7,41.0,45.0,91.1,7.0,15.0,46.7,0.0,3.0,2.0,1.0,1.0,2.0,102.0,18.0,10.0,0.0,0.0,0.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,139.0,2.0,28.0,80.0,31.0,4.0,139.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,4.0,3.0,0.0,0.0,90.0,0.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,100.0
Saša Lukić,rs SRB,MF,0,29-082,1996,8.0,8.0,631.0,1.0,1.0,0.0,0.0,4.0,0.0,0.14,0.14,0.29,0.14,0.29,1.5,1.5,0.0,0.21,0.0,0.0,0.21,0.0,7.0,0.0,1.0,0.0,14.3,0.0,0.14,0.14,1.0,0.21,-0.5,-0.5,222.0,271.0,81.9,3607.0,818.0,116.0,131.0,88.5,81.0,93.0,87.1,22.0,36.0,61.1,0.0,13.0,16.0,5.0,1.0,22.0,219.0,51.0,12.0,1.0,0.0,1.0,33.0,23.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,22.0,3.13,11.0,8.0,0.0,1.0,1.0,2.0,0.28,0.0,1.0,0.0,1.0,0.0,0.0,17.0,9.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,8.0,6.0,10.0,2.0,337.0,21.0,66.0,164.0,112.0,13.0,337.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,14.0,9.0,1.0,0.0,192.0,0.0,5.0,4.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,23.0,6.0,12.0,33.3
Ian Maatsen,nl NED,DF,0,23-238,2002,7.0,1.0,178.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.2,-0.2,130.0,159.0,81.8,2211.0,632.0,65.0,68.0,95.6,53.0,66.0,80.3,10.0,18.0,55.6,0.0,5.0,16.0,4.0,1.0,19.0,138.0,21.0,1.0,0.0,0.0,0.0,16.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,9.0,4.66,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,186.0,8.0,36.0,74.0,76.0,8.0,186.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,8.0,6.0,0.0,0.0,119.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0,5.0,3.0,62.5
Alexis Mac Allister,ar ARG,MF,0,26-314,1998,9.0,8.0,565.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,0.7,0.7,0.0,0.1,0.0,0.0,0.1,0.0,6.3,0.0,2.0,0.0,22.2,0.0,0.32,0.0,0.0,0.07,-0.7,-0.7,276.0,324.0,85.2,4137.0,1123.0,153.0,167.0,91.6,101.0,115.0,87.8,13.0,25.0,52.0,0.0,9.0,29.0,4.0,1.0,25.0,311.0,12.0,4.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,19.0,3.03,16.0,0.0,0.0,3.0,0.0,3.0,0.48,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,6.0,9.0,0.0,394.0,9.0,63.0,234.0,101.0,7.0,394.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,13.0,9.0,2.0,0.0,276.0,0.0,8.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,26.0,4.0,4.0,50.0
Noni Madueke,eng ENG,FW,0,23-238,2002,5.0,4.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.09,0.0,0.0,0.09,0.0,3.4,0.0,2.0,0.0,40.0,0.0,0.59,0.0,0.0,0.06,-0.3,-0.3,73.0,122.0,59.8,1044.0,279.0,43.0,57.0,75.4,21.0,37.0,56.8,5.0,11.0,45.5,0.0,8.0,0.0,7.0,1.0,9.0,110.0,11.0,0.0,0.0,0.0,0.0,26.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,13.0,3.84,10.0,2.0,0.0,0.0,0.0,2.0,0.59,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,159.0,1.0,15.0,35.0,110.0,29.0,159.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,18.0,3.0,11.0,0.0,101.0,0.0,10.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,60.0
