player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Marcus Edwards,eng ENG,Burnley,26,1998,2.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,1.0,0.0,0.0,6.43,0.0,0.0,0.0,27.6,1.0,0.06,-0.1,-0.1,3.0,5.0,60.0,32.0,5.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,9.0,0.0,1.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,40.27
Hjalmar Ekdal,se SWE,Burnley,27,1998,7.0,6.0,533.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,Matches,3.0,1.0,33.3,0.51,0.17,0.0,0.0,8.4,0.0,0.07,-0.2,-0.2,138.0,165.0,83.6,2390.0,825.0,64.0,68.0,94.1,63.0,71.0,88.7,11.0,20.0,55.0,0.2,-0.1,2.0,5.0,0.0,0.0,164.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,7.0,1.0,0.0,3.0,5.0,60.0,2.0,10.0,6.0,4.0,4.0,12.0,42.0,1.0,237.0,54.0,133.0,88.0,16.0,13.0,237.0,0.0,0.0,0.0,0.0,0.0,110.0,537.0,275.0,0.0,0.0,1.0,0.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,7.0,72.0,0,0,1,40.27
Hugo Ekitike,fr FRA,Liverpool,23,2002,9.0,7.0,577.0,6.4,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,0.4,2.8,10.0,10.0,32.0,0.47,0.16,0.62,0.47,0.62,0.37,0.07,0.43,0.37,0.43,Matches,16.0,4.0,25.0,2.5,0.62,0.19,0.75,16.3,0.0,0.15,0.7,0.7,81.0,115.0,70.4,1025.0,211.0,53.0,70.0,75.7,23.0,30.0,76.7,2.0,2.0,100.0,0.3,0.6,5.0,3.0,4.0,0.0,111.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.5,8.0,0.0,4.0,4.0,0.0,0.0,2.0,0.31,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,1.0,5.0,14.0,0.0,194.0,13.0,20.0,77.0,97.0,23.0,194.0,20.0,11.0,55.0,8.0,40.0,110.0,581.0,259.0,8.0,5.0,11.0,10.0,133.0,0.0,13.0,3.0,2.0,0.0,0.0,0.0,12.0,11.0,18.0,37.9,1,0,0,214.5
Anthony Elanga,se SWE,Newcastle Utd,23,2002,10.0,4.0,403.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1.4,17.0,7.0,61.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.31,0.18,0.31,Matches,4.0,1.0,25.0,0.89,0.22,0.0,0.0,12.9,0.0,0.2,-0.8,-0.8,112.0,170.0,65.9,1506.0,368.0,71.0,90.0,78.9,30.0,47.0,63.8,5.0,19.0,26.3,0.4,-0.6,7.0,5.0,6.0,5.0,158.0,12.0,0.0,1.0,0.0,37.0,6.0,5.0,2.0,3.0,0.0,0.0,5.0,10.0,2.23,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0,16.7,5.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,213.0,4.0,17.0,66.0,131.0,22.0,213.0,13.0,2.0,15.4,9.0,69.2,148.0,745.0,355.0,6.0,6.0,11.0,6.0,165.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,30.0,1,1,0,40.27
Harvey Elliott,eng ENG,Liverpool,22,2003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,52.0,7.0,3.0,6.0,50.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,9.0,1.0,0.0,0.0,1.0,100.0,5.0,21.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,214.5
Harvey Elliott,eng ENG,Aston Villa,22,2003,3.0,1.0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,3.0,0.0,0.0,2.76,0.0,0.0,0.0,15.3,0.0,0.06,-0.2,-0.2,53.0,62.0,85.5,688.0,107.0,39.0,41.0,95.1,11.0,13.0,84.6,1.0,5.0,20.0,0.1,0.0,0.0,6.0,1.0,1.0,59.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.67,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,74.0,1.0,6.0,29.0,40.0,5.0,74.0,2.0,0.0,0.0,0.0,0.0,52.0,273.0,121.0,5.0,0.0,2.0,0.0,58.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1,1,0,53.25
Wataru Endo,jp JPN,Liverpool,32,1993,4.0,0.0,39.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,1.0,0.0,0.0,2.31,2.31,0.0,2.31,0.0,0.25,0.25,0.0,0.25,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,86.4,283.0,79.0,14.0,16.0,87.5,3.0,4.0,75.0,2.0,2.0,100.0,0.0,0.9,1.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.62,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.31,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,32.0,2.0,6.0,23.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,21.0,0.0,0.0,2.0,1.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,66.7,0,1,1,214.5
Romain Esse,eng ENG,Crystal Palace,20,2005,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,72.0,29.0,2.0,2.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,7.0,5.0,1.0,12.0,2.0,1.0,50.0,0.0,0.0,9.0,26.0,12.0,0.0,0.0,2.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,40.27
Maxime Estève,fr FRA,Burnley,23,2002,10.0,10.0,891.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,4.0,1.0,25.0,0.4,0.1,0.0,0.0,13.0,0.0,0.05,-0.2,-0.2,298.0,341.0,87.4,5099.0,1955.0,135.0,142.0,95.1,136.0,150.0,90.7,19.0,37.0,51.4,0.4,-0.3,3.0,24.0,0.0,0.0,335.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.61,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,7.0,2.0,1.0,6.0,11.0,54.5,5.0,13.0,9.0,4.0,13.0,23.0,65.0,2.0,454.0,88.0,255.0,187.0,12.0,7.0,454.0,0.0,0.0,0.0,0.0,0.0,229.0,768.0,434.0,1.0,0.0,3.0,1.0,259.0,0.0,6.0,7.0,0.0,0.0,0.0,2.0,26.0,18.0,13.0,58.1,0,0,1,40.27
Evanilson,br BRA,Bournemouth,26,1999,8.0,7.0,645.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.8,2.0,4.0,7.0,21.0,0.14,0.0,0.14,0.14,0.14,0.18,0.11,0.28,0.18,0.28,Matches,15.0,4.0,26.7,2.09,0.56,0.07,0.25,12.2,0.0,0.08,-0.3,-0.3,90.0,107.0,84.1,980.0,150.0,58.0,63.0,92.1,21.0,24.0,87.5,1.0,2.0,50.0,0.3,-0.8,9.0,3.0,3.0,0.0,102.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,2.23,13.0,0.0,0.0,1.0,2.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,4.0,1.0,3.0,0.0,1.0,6.0,0.0,168.0,5.0,15.0,75.0,79.0,32.0,168.0,10.0,3.0,30.0,1.0,10.0,91.0,397.0,155.0,4.0,3.0,15.0,5.0,112.0,0.0,5.0,10.0,8.0,1.0,0.0,0.0,23.0,9.0,26.0,25.7,1,0,0,0.0
Eberechi Eze,eng ENG,Arsenal,27,1998,8.0,6.0,531.0,5.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.8,2.1,14.0,29.0,33.0,0.17,0.34,0.51,0.17,0.51,0.22,0.13,0.35,0.22,0.35,Matches,15.0,5.0,33.3,2.54,0.85,0.07,0.2,17.6,0.0,0.09,-0.3,-0.3,174.0,205.0,84.9,2753.0,565.0,89.0,98.0,90.8,73.0,83.0,88.0,9.0,14.0,64.3,0.9,1.2,4.0,11.0,7.0,1.0,194.0,11.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,16.0,2.71,12.0,0.0,1.0,3.0,0.0,0.0,3.0,0.51,2.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,2.0,4.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,1.0,7.0,3.0,0.0,266.0,4.0,18.0,130.0,121.0,21.0,266.0,15.0,9.0,60.0,6.0,40.0,165.0,969.0,517.0,11.0,2.0,9.0,7.0,200.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,18.0,5.0,6.0,45.5,1,1,0,188.0
Eberechi Eze,eng ENG,Crystal Palace,27,1998,1.0,1.0,83.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,6.0,2.0,33.3,6.51,2.17,0.0,0.0,32.4,0.0,0.04,-0.2,-0.2,16.0,25.0,64.0,241.0,34.0,7.0,9.0,77.8,7.0,10.0,70.0,1.0,5.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,6.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.25,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,37.0,0.0,2.0,24.0,11.0,1.0,37.0,4.0,2.0,50.0,1.0,25.0,18.0,116.0,60.0,0.0,0.0,1.0,2.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0,1,0,40.27
Bruno Fernandes,pt POR,Manchester Utd,31,1994,10.0,10.0,890.0,9.9,2.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,4.4,2.0,2.2,4.2,15.0,80.0,29.0,0.2,0.2,0.4,0.1,0.3,0.45,0.22,0.67,0.21,0.43,Matches,21.0,6.0,28.6,2.12,0.61,0.05,0.17,21.5,2.0,0.1,-2.4,-1.0,492.0,624.0,78.8,9065.0,3043.0,227.0,248.0,91.5,176.0,209.0,84.2,75.0,127.0,59.1,1.8,-0.2,28.0,66.0,15.0,2.0,553.0,68.0,46.0,7.0,9.0,36.0,4.0,18.0,14.0,0.0,2.0,3.0,14.0,64.0,6.47,45.0,11.0,1.0,5.0,1.0,1.0,5.0,0.51,4.0,1.0,0.0,0.0,0.0,0.0,18.0,10.0,7.0,8.0,3.0,9.0,27.0,33.3,18.0,6.0,2.0,4.0,6.0,24.0,20.0,0.0,733.0,27.0,123.0,424.0,197.0,22.0,730.0,16.0,7.0,43.8,6.0,37.5,362.0,1630.0,859.0,9.0,3.0,16.0,7.0,486.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,61.0,7.0,10.0,41.2,0,1,0,189.5
Mateus Fernandes,pt POR,West Ham,21,2004,8.0,7.0,553.0,6.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,9.0,20.0,10.0,0.16,0.16,0.33,0.16,0.33,0.08,0.11,0.19,0.08,0.19,Matches,6.0,1.0,16.7,0.98,0.16,0.17,1.0,23.7,0.0,0.08,0.5,0.5,213.0,243.0,87.7,3403.0,825.0,107.0,119.0,89.9,70.0,75.0,93.3,23.0,34.0,67.6,0.4,0.4,8.0,17.0,4.0,1.0,225.0,18.0,7.0,3.0,2.0,9.0,1.0,5.0,1.0,4.0,0.0,0.0,2.0,12.0,1.95,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,9.0,8.0,1.0,8.0,16.0,50.0,8.0,9.0,2.0,7.0,3.0,21.0,4.0,0.0,304.0,13.0,61.0,173.0,71.0,6.0,304.0,7.0,1.0,14.3,5.0,71.4,146.0,865.0,353.0,5.0,2.0,6.0,7.0,203.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,21.0,2.0,3.0,40.0,1,1,0,70.5
Enzo Fernández,ar ARG,Chelsea,24,2001,9.0,9.0,798.0,8.9,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,4.4,3.6,2.0,5.6,12.0,67.0,39.0,0.34,0.11,0.45,0.23,0.34,0.49,0.23,0.72,0.4,0.63,Matches,16.0,8.0,50.0,1.8,0.9,0.13,0.25,16.3,1.0,0.22,-1.4,-1.6,429.0,526.0,81.6,7015.0,1724.0,224.0,248.0,90.3,162.0,193.0,83.9,34.0,63.0,54.0,1.1,-1.0,15.0,55.0,16.0,1.0,492.0,33.0,17.0,2.0,3.0,18.0,2.0,11.0,7.0,0.0,0.0,1.0,7.0,32.0,3.61,27.0,2.0,0.0,0.0,2.0,1.0,4.0,0.45,2.0,2.0,0.0,0.0,0.0,0.0,16.0,7.0,8.0,6.0,2.0,8.0,15.0,53.3,7.0,8.0,1.0,7.0,4.0,20.0,4.0,0.0,609.0,6.0,92.0,358.0,168.0,27.0,608.0,14.0,3.0,21.4,9.0,64.3,373.0,1597.0,765.0,6.0,1.0,16.0,16.0,477.0,0.0,8.0,12.0,1.0,0.0,0.0,0.0,30.0,8.0,7.0,53.3,0,1,0,185.0
Zian Flemming,nl NED,Burnley,27,1998,7.0,3.0,277.0,3.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.9,0.9,0.2,1.1,1.0,1.0,12.0,0.65,0.0,0.65,0.65,0.65,0.3,0.06,0.36,0.3,0.36,Matches,6.0,3.0,50.0,1.95,0.97,0.33,0.67,16.9,0.0,0.15,1.1,1.1,32.0,58.0,55.2,437.0,100.0,20.0,29.0,69.0,8.0,14.0,57.1,2.0,6.0,33.3,0.0,-0.2,2.0,3.0,0.0,0.0,56.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.97,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,2.0,8.0,0.0,103.0,6.0,15.0,45.0,44.0,11.0,103.0,4.0,2.0,50.0,2.0,50.0,52.0,169.0,52.0,3.0,0.0,10.0,4.0,70.0,0.0,5.0,8.0,1.0,0.0,0.0,0.0,5.0,13.0,19.0,40.6,1,1,0,40.27
Phil Foden,eng ENG,Manchester City,25,2000,8.0,7.0,622.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.2,2.3,13.0,32.0,37.0,0.14,0.14,0.29,0.14,0.29,0.16,0.17,0.34,0.16,0.34,Matches,13.0,3.0,23.1,1.88,0.43,0.08,0.33,17.4,0.0,0.09,-0.1,-0.1,346.0,420.0,82.4,5106.0,1328.0,222.0,235.0,94.5,80.0,89.0,89.9,32.0,70.0,45.7,1.5,-0.2,20.0,20.0,11.0,0.0,371.0,49.0,5.0,4.0,3.0,48.0,2.0,42.0,17.0,22.0,0.0,0.0,10.0,34.0,4.92,18.0,11.0,1.0,3.0,1.0,0.0,4.0,0.58,4.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,3.0,1.0,6.0,8.0,75.0,2.0,3.0,1.0,2.0,1.0,11.0,6.0,0.0,472.0,9.0,74.0,188.0,212.0,21.0,472.0,11.0,6.0,54.5,3.0,27.3,297.0,1179.0,520.0,12.0,3.0,5.0,6.0,349.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,36.0,0.0,5.0,0.0,0,1,0,240.75
Wesley Fofana,fr FRA,Chelsea,24,2000,4.0,3.0,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,147.0,88.4,2114.0,593.0,62.0,65.0,95.4,61.0,69.0,88.4,6.0,11.0,54.5,0.0,0.0,0.0,10.0,0.0,0.0,139.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,2.0,1.0,1.0,5.0,8.0,9.0,0.0,172.0,14.0,60.0,106.0,6.0,0.0,172.0,5.0,3.0,60.0,1.0,20.0,102.0,444.0,232.0,2.0,0.0,2.0,1.0,115.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,8.0,9.0,3.0,75.0,0,0,1,185.0
Lyle Foster,za RSA,Burnley,25,2000,8.0,7.0,579.0,6.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,0.7,2.0,7.0,6.0,32.0,0.31,0.16,0.47,0.31,0.47,0.21,0.1,0.31,0.21,0.31,Matches,8.0,2.0,25.0,1.24,0.31,0.25,1.0,14.2,0.0,0.16,0.7,0.7,66.0,107.0,61.7,909.0,133.0,38.0,50.0,76.0,13.0,22.0,59.1,6.0,9.0,66.7,0.2,0.3,6.0,6.0,1.0,0.0,105.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,1.55,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,9.0,0.0,168.0,10.0,23.0,66.0,82.0,18.0,168.0,7.0,6.0,85.7,1.0,14.3,95.0,480.0,201.0,6.0,4.0,22.0,9.0,114.0,0.0,13.0,8.0,6.0,0.0,0.0,0.0,15.0,14.0,29.0,32.6,1,0,0,40.27
Jeremie Frimpong,nl NED,Liverpool,24,2000,4.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.08,0.31,0.39,0.08,0.39,Matches,2.0,1.0,50.0,2.09,1.05,0.0,0.0,19.4,0.0,0.04,-0.1,-0.1,35.0,47.0,74.5,517.0,135.0,17.0,22.0,77.3,16.0,21.0,76.2,0.0,1.0,0.0,0.4,-0.3,1.0,2.0,1.0,1.0,43.0,4.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.14,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,1.0,3.0,4.0,0.0,67.0,2.0,16.0,24.0,27.0,5.0,67.0,4.0,2.0,50.0,1.0,25.0,37.0,133.0,80.0,2.0,2.0,4.0,3.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0,1,1,214.5
Niclas Füllkrug,de GER,West Ham,32,1993,6.0,5.0,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1.3,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches,8.0,3.0,37.5,1.9,0.71,0.0,0.0,9.3,0.0,0.1,-0.8,-0.8,53.0,87.0,60.9,654.0,107.0,39.0,58.0,67.2,8.0,13.0,61.5,2.0,3.0,66.7,0.2,-0.6,6.0,2.0,3.0,0.0,86.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.42,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,2.0,4.0,5.0,0.0,121.0,5.0,15.0,57.0,50.0,21.0,121.0,0.0,0.0,0.0,0.0,0.0,48.0,140.0,41.0,2.0,0.0,7.0,6.0,89.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,8.0,16.0,28.0,36.4,1,0,0,70.5
Cody Gakpo,nl NED,Liverpool,26,1999,10.0,9.0,794.0,8.8,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.9,2.9,2.9,5.8,37.0,30.0,94.0,0.34,0.23,0.57,0.34,0.57,0.33,0.33,0.66,0.33,0.66,Matches,26.0,5.0,19.2,2.95,0.57,0.12,0.6,15.9,0.0,0.11,0.1,0.1,205.0,285.0,71.9,2893.0,773.0,130.0,146.0,89.0,60.0,93.0,64.5,10.0,26.0,38.5,2.0,-0.9,21.0,10.0,15.0,3.0,268.0,15.0,0.0,4.0,0.0,39.0,2.0,13.0,12.0,0.0,0.0,2.0,8.0,39.0,4.42,31.0,2.0,3.0,1.0,2.0,0.0,4.0,0.45,3.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,3.0,3.0,1.0,5.0,12.0,41.7,7.0,10.0,1.0,9.0,5.0,12.0,8.0,0.0,421.0,6.0,36.0,137.0,252.0,56.0,421.0,30.0,13.0,43.3,10.0,33.3,253.0,1710.0,993.0,14.0,20.0,33.0,9.0,299.0,0.0,14.0,17.0,6.0,0.0,0.0,0.0,28.0,19.0,10.0,65.5,1,1,0,214.5
