player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Bobby De Cordova-Reid,jm JAM,Fulham,27,1993,33.0,28.0,"2,372",26.4,5.0,2.0,7.0,5.0,0.0,0.0,7.0,0.0,3.8,3.8,1.1,4.9,44.0,67.0,138.0,0.19,0.08,0.27,0.19,0.27,0.14,0.04,0.19,0.14,0.19,Matches,34.0,8.0,23.5,1.29,0.3,0.15,0.63,16.9,1.0,0.11,1.2,1.2,615.0,830.0,74.1,9138.0,2549.0,325.0,388.0,83.8,216.0,279.0,77.4,38.0,86.0,44.2,1.8,0.9,14.0,37.0,21.0,4.0,771.0,56.0,6.0,2.0,5.0,41.0,26.0,1.0,1.0,0.0,0.0,3.0,22.0,42.0,1.59,29.0,0.0,4.0,3.0,6.0,0.0,5.0,0.19,4.0,0.0,0.0,0.0,1.0,0.0,31.0,15.0,17.0,10.0,4.0,18.0,39.0,46.2,21.0,19.0,5.0,14.0,21.0,52.0,39.0,0.0,1095.0,49.0,212.0,466.0,429.0,81.0,1095.0,52.0,27.0,51.9,25.0,48.1,585.0,2918.0,1384.0,32.0,17.0,50.0,24.0,726.0,0.0,38.0,20.0,3.0,1.0,0.0,0.0,102.0,16.0,40.0,28.6,1,1,0,0.0
Liam Delap,eng ENG,Manchester City,17,2003,1.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,1.0,0.0,0.0,2.25,0.0,0.0,0.0,13.0,0.0,0.05,0.0,0.0,5.0,6.0,83.3,42.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,1,0,0,240.75
Fabian Delph,eng ENG,Everton,30,1989,8.0,2.0,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,1.0,0.0,0.0,0.34,0.0,0.0,0.0,31.9,0.0,0.02,0.0,0.0,204.0,233.0,87.6,2997.0,716.0,112.0,114.0,98.2,72.0,79.0,91.1,11.0,23.0,47.8,0.1,-0.1,2.0,13.0,1.0,0.0,223.0,10.0,1.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.35,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,4.0,9.0,8.0,1.0,268.0,7.0,70.0,170.0,32.0,0.0,268.0,10.0,7.0,70.0,3.0,30.0,170.0,840.0,390.0,7.0,0.0,4.0,0.0,208.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0,1,1,40.27
Leander Dendoncker,be BEL,Wolves,25,1995,33.0,28.0,"2,503",27.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.1,3.1,0.7,3.9,15.0,88.0,31.0,0.04,0.0,0.04,0.04,0.04,0.11,0.03,0.14,0.11,0.14,Matches,31.0,8.0,25.8,1.11,0.29,0.03,0.13,15.0,0.0,0.1,-2.1,-2.1,1032.0,1212.0,85.1,17020.0,4193.0,476.0,541.0,88.0,442.0,492.0,89.8,74.0,97.0,76.3,0.9,-0.7,17.0,68.0,8.0,1.0,1194.0,18.0,17.0,1.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,46.0,1.65,39.0,0.0,0.0,4.0,1.0,2.0,6.0,0.22,4.0,0.0,0.0,2.0,0.0,0.0,54.0,29.0,29.0,22.0,3.0,31.0,60.0,51.7,29.0,38.0,15.0,23.0,27.0,81.0,52.0,2.0,1488.0,95.0,435.0,834.0,227.0,59.0,1488.0,13.0,7.0,53.8,6.0,46.2,728.0,3397.0,1629.0,12.0,4.0,30.0,11.0,968.0,0.0,31.0,12.0,4.0,0.0,0.0,1.0,136.0,85.0,62.0,57.8,0,1,1,40.27
Mbaye Diagne,sn SEN,West Brom,28,1991,16.0,14.0,"1,189",13.2,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,6.6,6.6,1.0,7.6,4.0,12.0,60.0,0.23,0.15,0.38,0.23,0.38,0.5,0.07,0.58,0.5,0.58,Matches,25.0,9.0,36.0,1.89,0.68,0.12,0.33,10.4,0.0,0.27,-3.6,-3.6,149.0,241.0,61.8,1909.0,382.0,98.0,131.0,74.8,24.0,57.0,42.1,10.0,15.0,66.7,0.9,1.0,9.0,10.0,3.0,2.0,239.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,1.67,16.0,0.0,2.0,1.0,2.0,1.0,5.0,0.38,3.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0,4.0,25.0,3.0,2.0,1.0,1.0,1.0,5.0,16.0,0.0,346.0,20.0,51.0,152.0,147.0,42.0,346.0,16.0,10.0,62.5,6.0,37.5,186.0,754.0,288.0,2.0,4.0,26.0,19.0,280.0,0.0,17.0,23.0,17.0,0.0,0.0,0.0,28.0,52.0,91.0,36.4,1,0,0,70.5
Amad Diallo,ci CIV,Manchester Utd,18,2002,3.0,2.0,166.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,9.0,9.0,7.0,0.0,0.54,0.54,0.0,0.54,0.02,0.27,0.29,0.02,0.29,Matches,1.0,1.0,100.0,0.54,0.54,0.0,0.0,25.7,0.0,0.03,0.0,0.0,52.0,64.0,81.3,662.0,174.0,29.0,34.0,85.3,15.0,17.0,88.2,2.0,3.0,66.7,0.2,0.5,2.0,5.0,2.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.63,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,93.0,3.0,19.0,49.0,28.0,1.0,93.0,14.0,5.0,35.7,9.0,64.3,63.0,431.0,227.0,6.0,0.0,5.0,5.0,64.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,33.3,1,0,0,189.5
Ibrahima Diallo,fr FRA,Southampton,21,1999,22.0,10.0,"1,020",11.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.1,11.0,46.0,13.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,Matches,7.0,1.0,14.3,0.62,0.09,0.0,0.0,22.4,0.0,0.07,-0.5,-0.5,503.0,600.0,83.8,7940.0,2034.0,253.0,286.0,88.5,193.0,217.0,88.9,32.0,60.0,53.3,0.4,-0.6,9.0,46.0,5.0,1.0,586.0,11.0,9.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,19.0,1.68,15.0,0.0,2.0,1.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,11.0,17.0,1.0,9.0,16.0,56.3,7.0,10.0,1.0,9.0,10.0,39.0,12.0,2.0,722.0,26.0,164.0,468.0,102.0,9.0,722.0,17.0,10.0,58.8,7.0,41.2,410.0,1972.0,897.0,15.0,0.0,20.0,15.0,496.0,0.0,22.0,11.0,0.0,0.0,1.0,0.0,71.0,10.0,17.0,37.0,0,1,0,40.27
Grady Diangana,cd COD,West Brom,22,1998,20.0,15.0,"1,235",13.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.2,25.0,32.0,84.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches,14.0,4.0,28.6,1.02,0.29,0.07,0.25,17.4,0.0,0.08,-0.1,-0.1,260.0,360.0,72.2,3328.0,806.0,176.0,212.0,83.0,62.0,87.0,71.3,10.0,22.0,45.5,0.2,-0.2,5.0,13.0,8.0,1.0,347.0,11.0,2.0,1.0,2.0,20.0,2.0,4.0,2.0,0.0,1.0,2.0,14.0,26.0,1.89,15.0,2.0,0.0,3.0,5.0,1.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,35.0,19.0,19.0,9.0,7.0,19.0,43.0,44.2,24.0,16.0,2.0,14.0,16.0,51.0,9.0,0.0,579.0,19.0,123.0,218.0,250.0,28.0,579.0,49.0,25.0,51.0,24.0,49.0,309.0,1641.0,818.0,25.0,7.0,52.0,38.0,378.0,0.0,11.0,35.0,4.0,0.0,0.0,0.0,69.0,22.0,33.0,40.0,1,1,0,70.5
Rúben Dias,pt POR,Manchester City,23,1997,32.0,32.0,"2,843",31.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.9,1.9,0.1,2.0,38.0,154.0,5.0,0.03,0.0,0.03,0.03,0.03,0.06,0.0,0.06,0.06,0.06,Matches,14.0,6.0,42.9,0.44,0.19,0.07,0.17,8.3,0.0,0.13,-0.9,-0.9,2531.0,2722.0,93.0,48311.0,16407.0,792.0,839.0,94.4,1499.0,1554.0,96.5,210.0,275.0,76.4,0.4,-0.1,3.0,161.0,5.0,1.0,2665.0,52.0,46.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0,22.0,0.7,20.0,0.0,0.0,1.0,1.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,24.0,13.0,13.0,8.0,3.0,4.0,16.0,25.0,12.0,31.0,23.0,8.0,35.0,59.0,92.0,0.0,2954.0,245.0,1046.0,1846.0,74.0,29.0,2954.0,8.0,6.0,75.0,2.0,25.0,2087.0,11819.0,7375.0,19.0,0.0,10.0,4.0,2369.0,0.0,21.0,20.0,1.0,0.0,2.0,1.0,135.0,61.0,39.0,61.0,0,0,1,240.75
Eric Dier,eng ENG,Tottenham,26,1994,28.0,28.0,"2,520",28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.3,1.4,21.0,65.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,14.0,2.0,14.3,0.5,0.07,0.0,0.0,22.2,8.0,0.08,-1.2,-1.2,1493.0,1802.0,82.9,29242.0,11463.0,507.0,569.0,89.1,783.0,863.0,90.7,179.0,323.0,55.4,0.4,-0.3,6.0,66.0,6.0,0.0,1757.0,43.0,37.0,1.0,21.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,13.0,24.0,0.86,21.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,13.0,10.0,0.0,11.0,18.0,61.1,7.0,37.0,31.0,6.0,23.0,46.0,123.0,3.0,2057.0,334.0,1136.0,875.0,56.0,21.0,2057.0,4.0,3.0,75.0,1.0,25.0,1249.0,6795.0,3953.0,7.0,2.0,12.0,1.0,1427.0,0.0,16.0,12.0,0.0,0.0,2.0,0.0,139.0,85.0,58.0,59.4,0,0,1,155.25
Lucas Digne,fr FRA,Everton,27,1993,30.0,30.0,"2,681",29.8,0.0,7.0,7.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,5.2,5.7,59.0,98.0,197.0,0.0,0.23,0.23,0.0,0.23,0.02,0.17,0.19,0.02,0.19,Matches,13.0,0.0,0.0,0.44,0.0,0.0,0.0,23.7,3.0,0.04,-0.5,-0.5,1231.0,1736.0,70.9,19677.0,7569.0,652.0,744.0,87.6,447.0,616.0,72.6,92.0,232.0,39.7,4.3,1.8,44.0,63.0,34.0,26.0,1373.0,355.0,64.0,0.0,8.0,215.0,247.0,44.0,23.0,17.0,1.0,8.0,52.0,76.0,2.55,52.0,18.0,0.0,5.0,1.0,0.0,12.0,0.4,7.0,3.0,0.0,2.0,0.0,0.0,63.0,38.0,40.0,16.0,7.0,29.0,54.0,53.7,25.0,42.0,4.0,38.0,31.0,94.0,87.0,0.0,2026.0,100.0,546.0,836.0,657.0,35.0,2026.0,28.0,18.0,64.3,10.0,35.7,905.0,4384.0,2316.0,33.0,3.0,33.0,20.0,1088.0,0.0,33.0,22.0,4.0,0.0,0.0,0.0,141.0,92.0,42.0,68.7,0,1,1,40.27
Issa Diop,fr FRA,West Ham,23,1997,18.0,15.0,"1,381",15.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.5,4.0,30.0,1.0,0.13,0.0,0.13,0.13,0.13,0.03,0.0,0.03,0.03,0.03,Matches,3.0,2.0,66.7,0.2,0.13,0.67,1.0,9.6,0.0,0.16,1.5,1.5,480.0,585.0,82.1,8545.0,3192.0,191.0,225.0,84.9,249.0,272.0,91.5,32.0,64.0,50.0,0.1,0.0,1.0,22.0,0.0,0.0,572.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.26,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,12.0,8.0,0.0,7.0,18.0,38.9,11.0,32.0,22.0,10.0,22.0,42.0,59.0,0.0,735.0,106.0,364.0,362.0,11.0,8.0,735.0,5.0,3.0,60.0,2.0,40.0,365.0,1845.0,864.0,0.0,0.0,6.0,2.0,433.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,58.0,24.0,18.0,57.1,0,0,1,70.5
Moussa Djenepo,ml MLI,Southampton,22,1998,27.0,15.0,"1,240",13.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.4,1.2,28.0,32.0,78.0,0.07,0.0,0.07,0.07,0.07,0.06,0.03,0.08,0.06,0.08,Matches,14.0,2.0,14.3,1.02,0.15,0.07,0.5,20.2,0.0,0.06,0.2,0.2,290.0,407.0,71.3,4030.0,1102.0,163.0,193.0,84.5,94.0,124.0,75.8,12.0,26.0,46.2,0.6,-0.4,6.0,13.0,11.0,1.0,386.0,19.0,3.0,0.0,1.0,9.0,14.0,0.0,0.0,0.0,0.0,2.0,20.0,31.0,2.25,19.0,0.0,6.0,1.0,4.0,1.0,4.0,0.29,2.0,0.0,1.0,0.0,1.0,0.0,52.0,27.0,27.0,17.0,8.0,28.0,63.0,44.4,35.0,24.0,2.0,22.0,10.0,62.0,14.0,0.0,647.0,16.0,132.0,307.0,214.0,38.0,647.0,52.0,27.0,51.9,25.0,48.1,350.0,1804.0,846.0,18.0,15.0,49.0,17.0,392.0,0.0,29.0,39.0,3.0,1.0,1.0,0.0,68.0,11.0,31.0,26.2,0,1,0,40.27
Matt Doherty,ie IRL,Tottenham,28,1992,17.0,13.0,"1,240",13.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.4,0.4,0.7,1.1,18.0,42.0,68.0,0.0,0.15,0.15,0.0,0.15,0.03,0.05,0.08,0.03,0.08,Matches,3.0,1.0,33.3,0.22,0.07,0.0,0.0,16.7,0.0,0.12,-0.4,-0.4,657.0,841.0,78.1,9650.0,3462.0,363.0,410.0,88.5,229.0,298.0,76.8,33.0,65.0,50.8,0.6,1.3,11.0,25.0,15.0,7.0,700.0,139.0,7.0,0.0,4.0,31.0,132.0,0.0,0.0,0.0,0.0,2.0,20.0,21.0,1.53,18.0,0.0,1.0,0.0,2.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,15.0,10.0,4.0,13.0,33.0,39.4,20.0,20.0,5.0,15.0,23.0,52.0,46.0,0.0,1018.0,59.0,319.0,468.0,240.0,15.0,1018.0,17.0,5.0,29.4,12.0,70.6,486.0,2013.0,1050.0,20.0,1.0,19.0,9.0,592.0,1.0,20.0,12.0,0.0,0.0,1.0,0.0,57.0,49.0,25.0,66.2,0,0,1,155.25
Abdoulaye Doucouré,ml MLI,Everton,27,1993,29.0,29.0,"2,443",27.1,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,2.3,2.3,2.0,4.3,34.0,104.0,70.0,0.07,0.11,0.18,0.07,0.18,0.09,0.07,0.16,0.09,0.16,Matches,18.0,5.0,27.8,0.66,0.18,0.11,0.4,17.4,0.0,0.13,-0.3,-0.3,1141.0,1354.0,84.3,17517.0,3953.0,583.0,666.0,87.5,441.0,490.0,90.0,65.0,83.0,78.3,2.3,1.0,21.0,65.0,23.0,1.0,1339.0,11.0,10.0,3.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,28.0,50.0,1.84,42.0,1.0,2.0,2.0,0.0,3.0,7.0,0.26,7.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,25.0,19.0,8.0,14.0,43.0,32.6,29.0,24.0,7.0,17.0,39.0,91.0,31.0,1.0,1598.0,61.0,423.0,881.0,316.0,33.0,1598.0,33.0,21.0,63.6,12.0,36.4,857.0,4317.0,1973.0,41.0,3.0,35.0,26.0,1040.0,0.0,23.0,12.0,0.0,0.0,0.0,0.0,186.0,38.0,19.0,66.7,0,1,0,40.27
Martin Dúbravka,sk SVK,Newcastle Utd,31,1989,13.0,13.0,"1,170",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,438.0,73.5,8867.0,5683.0,75.0,77.0,97.4,134.0,138.0,97.1,107.0,216.0,49.5,0.0,0.0,0.0,3.0,0.0,0.0,272.0,166.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,467.0,400.0,465.0,2.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,232.0,1356.0,698.0,0.0,0.0,1.0,0.0,165.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,100.0,0,0,0,40.27
Paul Dummett,wls WAL,Newcastle Utd,28,1991,15.0,14.0,"1,255",13.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.5,2.0,29.0,5.0,0.07,0.0,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches,3.0,1.0,33.3,0.22,0.07,0.33,1.0,9.2,0.0,0.11,0.7,0.7,423.0,575.0,73.6,7227.0,3656.0,205.0,235.0,87.2,163.0,201.0,81.1,42.0,102.0,41.2,0.3,-0.2,4.0,34.0,5.0,3.0,516.0,54.0,12.0,0.0,1.0,10.0,42.0,0.0,0.0,0.0,0.0,5.0,7.0,8.0,0.57,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,11.0,5.0,0.0,13.0,21.0,61.9,8.0,12.0,7.0,5.0,16.0,32.0,74.0,0.0,717.0,85.0,367.0,294.0,59.0,5.0,717.0,4.0,3.0,75.0,1.0,25.0,317.0,1091.0,621.0,2.0,0.0,9.0,0.0,416.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,44.0,39.0,31.0,55.7,0,0,1,40.27
Lewis Dunk,eng ENG,Brighton,28,1991,33.0,33.0,"2,931",32.6,5.0,0.0,5.0,5.0,0.0,0.0,5.0,2.0,2.2,2.2,1.2,3.4,27.0,82.0,7.0,0.15,0.0,0.15,0.15,0.15,0.07,0.04,0.1,0.07,0.1,Matches,32.0,14.0,43.8,0.98,0.43,0.16,0.36,15.2,3.0,0.07,2.8,2.8,2000.0,2240.0,89.3,40874.0,13278.0,601.0,645.0,93.2,1094.0,1142.0,95.8,276.0,405.0,68.1,1.2,-1.2,10.0,100.0,2.0,0.0,2153.0,83.0,71.0,0.0,22.0,1.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,26.0,0.8,20.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,20.0,8.0,2.0,16.0,23.0,69.6,7.0,29.0,20.0,9.0,32.0,62.0,106.0,0.0,2511.0,361.0,1412.0,997.0,114.0,48.0,2511.0,8.0,6.0,75.0,2.0,25.0,1514.0,7618.0,3763.0,15.0,0.0,12.0,1.0,1743.0,0.0,22.0,20.0,2.0,0.0,0.0,1.0,223.0,78.0,37.0,67.8,0,0,1,40.27
Jimmy Dunne,ie IRL,Burnley,22,1997,3.0,3.0,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.1,0.6,0.0,4.0,1.0,0.33,0.0,0.33,0.33,0.33,0.17,0.04,0.2,0.17,0.2,Matches,7.0,1.0,14.3,2.33,0.33,0.14,1.0,11.5,0.0,0.07,0.5,0.5,105.0,153.0,68.6,2096.0,647.0,36.0,46.0,78.3,54.0,72.0,75.0,14.0,25.0,56.0,0.1,-0.1,2.0,2.0,1.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,2.0,1.0,6.0,9.0,16.0,1.0,194.0,27.0,103.0,72.0,20.0,14.0,194.0,2.0,1.0,50.0,1.0,50.0,85.0,344.0,43.0,0.0,0.0,1.0,1.0,96.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,23.0,23.0,6.0,79.3,0,0,1,40.27
Ederson,br BRA,Manchester City,26,1993,36.0,36.0,"3,240",36.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,1122.0,83.7,22999.0,15228.0,180.0,181.0,99.4,531.0,540.0,98.3,220.0,390.0,56.4,0.1,0.7,1.0,9.0,2.0,0.0,897.0,223.0,70.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.17,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,4.0,1174.0,948.0,1169.0,5.0,0.0,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,755.0,3576.0,2401.0,0.0,0.0,2.0,0.0,669.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,47.0,6.0,1.0,85.7,0,0,0,240.75
Kyle Edwards,eng ENG,West Brom,22,1998,5.0,1.0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches,2.0,1.0,50.0,1.53,0.76,0.0,0.0,15.4,0.0,0.06,-0.1,-0.1,31.0,35.0,88.6,379.0,96.0,22.0,23.0,95.7,9.0,10.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,50.0,0.0,10.0,22.0,19.0,4.0,50.0,4.0,1.0,25.0,3.0,75.0,28.0,258.0,142.0,2.0,2.0,1.0,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,1,0,70.5
