player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Ibrahima Konaté,fr FRA,Liverpool,22,1999,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,7.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,4.0,0.0,0.0,0.36,0.0,0.0,0.0,11.5,0.0,0.05,-0.2,-0.2,663.0,754.0,87.9,12042.0,5092.0,237.0,257.0,92.2,379.0,410.0,92.4,38.0,67.0,56.7,0.2,0.0,0.0,47.0,5.0,0.0,745.0,7.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.55,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,9.0,6.0,1.0,7.0,10.0,70.0,3.0,13.0,9.0,4.0,16.0,32.0,37.0,1.0,855.0,69.0,341.0,496.0,20.0,6.0,855.0,3.0,2.0,66.7,1.0,33.3,497.0,2286.0,1467.0,2.0,0.0,4.0,1.0,581.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,64.0,34.0,19.0,64.2,0,0,1,214.5
Ezri Konsa,eng ENG,Aston Villa,23,1997,29.0,29.0,"2,477",27.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,1.6,1.6,0.3,1.9,8.0,45.0,7.0,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches,15.0,6.0,40.0,0.55,0.22,0.13,0.33,8.1,0.0,0.11,0.4,0.4,875.0,1013.0,86.4,15392.0,5885.0,345.0,381.0,90.6,470.0,505.0,93.1,46.0,94.0,48.9,0.5,-0.3,4.0,30.0,0.0,0.0,975.0,38.0,30.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.47,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,13.0,11.0,1.0,10.0,13.0,76.9,3.0,31.0,22.0,9.0,15.0,40.0,86.0,2.0,1237.0,201.0,713.0,463.0,70.0,37.0,1237.0,9.0,6.0,66.7,3.0,33.3,714.0,2992.0,1722.0,5.0,1.0,10.0,6.0,789.0,1.0,18.0,36.0,1.0,0.0,1.0,0.0,105.0,58.0,42.0,58.0,0,0,1,53.25
Cheikhou Kouyaté,sn SEN,Crystal Palace,31,1989,27.0,23.0,"1,974",21.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,1.3,7.0,54.0,9.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,Matches,7.0,0.0,0.0,0.32,0.0,0.0,0.0,21.6,0.0,0.08,-0.5,-0.5,656.0,804.0,81.6,10088.0,2834.0,338.0,390.0,86.7,253.0,308.0,82.1,36.0,58.0,62.1,1.0,0.2,5.0,44.0,3.0,1.0,786.0,18.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.68,13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,28.0,22.0,2.0,18.0,39.0,46.2,21.0,40.0,14.0,26.0,38.0,90.0,39.0,0.0,1058.0,72.0,389.0,581.0,100.0,7.0,1058.0,17.0,13.0,76.5,4.0,23.5,477.0,1839.0,778.0,7.0,0.0,30.0,11.0,529.0,0.0,30.0,21.0,0.0,0.0,0.0,0.0,136.0,50.0,29.0,63.3,0,1,0,40.27
Mateo Kovačić,hr CRO,Chelsea,27,1994,25.0,16.0,"1,558",17.3,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,1.6,1.6,3.2,4.7,42.0,135.0,37.0,0.12,0.29,0.4,0.12,0.4,0.09,0.18,0.27,0.09,0.27,Matches,22.0,6.0,27.3,1.27,0.35,0.09,0.33,20.3,1.0,0.07,0.4,0.4,1061.0,1203.0,88.2,17022.0,4072.0,537.0,580.0,92.6,405.0,453.0,89.4,77.0,106.0,72.6,3.0,1.8,27.0,127.0,23.0,1.0,1183.0,17.0,15.0,12.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,69.0,3.98,58.0,0.0,4.0,3.0,3.0,1.0,8.0,0.46,7.0,0.0,0.0,0.0,0.0,1.0,51.0,31.0,14.0,26.0,11.0,17.0,35.0,48.6,18.0,19.0,4.0,15.0,7.0,58.0,9.0,1.0,1368.0,22.0,217.0,826.0,343.0,15.0,1368.0,51.0,38.0,74.5,13.0,25.5,875.0,5069.0,2523.0,63.0,3.0,18.0,22.0,1076.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,111.0,5.0,5.0,50.0,0,1,0,185.0
Emil Krafth,se SWE,Newcastle Utd,26,1994,20.0,18.0,"1,634",18.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.0,1.3,29.0,50.0,24.0,0.0,0.06,0.06,0.0,0.06,0.02,0.06,0.07,0.02,0.07,Matches,6.0,1.0,16.7,0.33,0.06,0.0,0.0,20.4,0.0,0.05,-0.3,-0.3,551.0,780.0,70.6,8120.0,3587.0,292.0,348.0,83.9,203.0,287.0,70.7,24.0,78.0,30.8,0.8,0.0,6.0,35.0,7.0,1.0,606.0,171.0,6.0,0.0,1.0,21.0,165.0,0.0,0.0,0.0,0.0,3.0,17.0,19.0,1.05,11.0,4.0,1.0,1.0,1.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,37.0,16.0,25.0,11.0,1.0,27.0,36.0,75.0,9.0,16.0,10.0,6.0,25.0,62.0,56.0,0.0,961.0,76.0,388.0,387.0,192.0,9.0,961.0,4.0,2.0,50.0,2.0,50.0,370.0,1754.0,1016.0,21.0,3.0,9.0,4.0,425.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,94.0,22.0,29.0,43.1,0,0,1,40.27
Alex Král,cz CZE,West Ham,23,1998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0,1,0,70.5
Tim Krul,nl NED,Norwich City,33,1988,29.0,29.0,"2,610",29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,1073.0,70.7,21441.0,14060.0,104.0,105.0,99.0,370.0,382.0,96.9,284.0,583.0,48.7,0.5,-0.6,1.0,7.0,1.0,0.0,741.0,330.0,106.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.21,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,1149.0,953.0,1128.0,21.0,1.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,621.0,3149.0,2036.0,0.0,0.0,1.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,7.0,3.0,70.0,0,0,0,0.0
Juraj Kucka,sk SVK,Watford,34,1987,26.0,22.0,"1,920",21.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,3.2,3.2,0.9,4.1,21.0,60.0,31.0,0.05,0.05,0.09,0.05,0.09,0.15,0.04,0.19,0.15,0.19,Matches,46.0,11.0,23.9,2.16,0.52,0.02,0.09,20.8,3.0,0.07,-2.2,-2.2,485.0,713.0,68.0,7757.0,2545.0,244.0,322.0,75.8,176.0,247.0,71.3,39.0,76.0,51.3,1.2,0.1,10.0,41.0,7.0,4.0,684.0,28.0,7.0,1.0,7.0,16.0,18.0,1.0,0.0,1.0,0.0,1.0,16.0,42.0,1.97,27.0,0.0,5.0,2.0,7.0,1.0,2.0,0.09,1.0,0.0,1.0,0.0,0.0,0.0,59.0,39.0,32.0,25.0,2.0,27.0,73.0,37.0,46.0,30.0,9.0,21.0,27.0,86.0,46.0,2.0,1030.0,74.0,297.0,521.0,223.0,31.0,1030.0,33.0,17.0,51.5,16.0,48.5,458.0,2360.0,1013.0,20.0,2.0,48.0,19.0,514.0,1.0,46.0,49.0,2.0,0.0,1.0,1.0,158.0,56.0,47.0,54.4,0,1,0,0.0
Dejan Kulusevski,se SWE,Tottenham,21,2000,18.0,14.0,"1,261",14.0,5.0,8.0,13.0,5.0,0.0,0.0,3.0,0.0,2.7,2.7,3.4,6.2,51.0,35.0,100.0,0.36,0.57,0.93,0.36,0.93,0.2,0.25,0.44,0.2,0.44,Matches,26.0,9.0,34.6,1.86,0.64,0.19,0.56,16.9,0.0,0.11,2.3,2.3,404.0,486.0,83.1,5431.0,1144.0,259.0,287.0,90.2,107.0,127.0,84.3,17.0,24.0,70.8,2.7,4.6,25.0,15.0,24.0,5.0,455.0,30.0,3.0,7.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,1.0,17.0,51.0,3.64,39.0,0.0,5.0,6.0,1.0,0.0,13.0,0.93,11.0,0.0,1.0,1.0,0.0,0.0,19.0,13.0,7.0,10.0,2.0,5.0,23.0,21.7,18.0,14.0,0.0,14.0,13.0,32.0,3.0,0.0,643.0,4.0,97.0,258.0,297.0,67.0,643.0,44.0,25.0,56.8,19.0,43.2,399.0,2594.0,1264.0,27.0,24.0,38.0,18.0,449.0,0.0,20.0,15.0,4.0,0.0,0.0,0.0,75.0,3.0,8.0,27.3,1,1,0,155.25
Alexandre Lacazette,fr FRA,Arsenal,30,1991,30.0,20.0,"1,782",19.8,4.0,7.0,11.0,2.0,2.0,3.0,0.0,0.0,8.4,6.0,3.0,9.1,19.0,52.0,106.0,0.2,0.35,0.56,0.1,0.45,0.42,0.15,0.58,0.3,0.46,Matches,43.0,12.0,27.9,2.17,0.61,0.05,0.17,15.4,1.0,0.14,-4.4,-4.0,343.0,455.0,75.4,4595.0,1048.0,215.0,264.0,81.4,89.0,117.0,76.1,12.0,21.0,57.1,1.8,4.0,29.0,30.0,19.0,1.0,442.0,10.0,1.0,5.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,71.0,3.58,49.0,0.0,4.0,6.0,10.0,2.0,9.0,0.45,6.0,0.0,0.0,1.0,1.0,1.0,27.0,10.0,8.0,13.0,6.0,7.0,21.0,33.3,14.0,12.0,1.0,11.0,5.0,32.0,6.0,0.0,638.0,4.0,58.0,273.0,317.0,106.0,635.0,33.0,19.0,57.6,14.0,42.4,349.0,1538.0,611.0,15.0,13.0,43.0,29.0,489.0,0.0,32.0,29.0,6.0,4.0,0.0,0.0,52.0,21.0,47.0,30.9,1,0,0,188.0
Adam Lallana,eng ENG,Brighton,33,1988,24.0,18.0,"1,561",17.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.1,1.1,0.9,2.0,17.0,76.0,47.0,0.0,0.06,0.06,0.0,0.06,0.06,0.05,0.11,0.06,0.11,Matches,19.0,4.0,21.1,1.1,0.23,0.0,0.0,19.8,0.0,0.06,-1.1,-1.1,836.0,962.0,86.9,11641.0,2793.0,502.0,552.0,90.9,265.0,288.0,92.0,28.0,53.0,52.8,1.0,0.1,8.0,58.0,17.0,1.0,949.0,12.0,9.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,28.0,1.62,24.0,0.0,0.0,2.0,2.0,0.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,14.0,14.0,6.0,12.0,41.0,29.3,29.0,16.0,6.0,10.0,16.0,50.0,13.0,1.0,1123.0,40.0,243.0,632.0,255.0,35.0,1123.0,23.0,14.0,60.9,9.0,39.1,618.0,2312.0,1084.0,21.0,2.0,24.0,15.0,793.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,126.0,15.0,8.0,65.2,0,1,0,40.27
Tariq Lamptey,gh GHA,Brighton,20,2000,30.0,16.0,"1,561",17.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,2.6,3.4,81.0,36.0,153.0,0.0,0.12,0.12,0.0,0.12,0.05,0.15,0.2,0.05,0.2,Matches,19.0,4.0,21.1,1.1,0.23,0.0,0.0,20.0,0.0,0.04,-0.8,-0.8,593.0,770.0,77.0,8281.0,1729.0,373.0,416.0,89.7,186.0,252.0,73.8,19.0,50.0,38.0,2.9,-0.6,21.0,26.0,24.0,15.0,703.0,65.0,4.0,2.0,2.0,93.0,61.0,0.0,0.0,0.0,0.0,2.0,27.0,54.0,3.11,37.0,2.0,4.0,3.0,7.0,1.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,14.0,17.0,5.0,15.0,25.0,60.0,10.0,13.0,3.0,10.0,21.0,57.0,23.0,0.0,1008.0,31.0,197.0,378.0,452.0,40.0,1008.0,61.0,29.0,47.5,32.0,52.5,642.0,4275.0,2285.0,51.0,15.0,46.0,21.0,695.0,0.0,27.0,50.0,3.0,0.0,0.0,0.0,100.0,7.0,27.0,20.6,1,0,1,40.27
Manuel Lanzini,ar ARG,West Ham,28,1993,30.0,19.0,"1,786",19.8,5.0,3.0,8.0,2.0,3.0,3.0,2.0,0.0,3.7,1.3,2.4,3.7,29.0,119.0,57.0,0.25,0.15,0.4,0.1,0.25,0.19,0.12,0.31,0.07,0.19,Matches,13.0,4.0,30.8,0.66,0.2,0.15,0.5,23.1,1.0,0.1,1.3,0.7,1118.0,1237.0,90.4,16115.0,3945.0,642.0,678.0,94.7,372.0,407.0,91.4,52.0,77.0,67.5,2.5,0.6,23.0,87.0,22.0,3.0,1159.0,77.0,10.0,2.0,4.0,28.0,6.0,20.0,16.0,0.0,0.0,1.0,12.0,60.0,3.02,51.0,4.0,3.0,0.0,1.0,1.0,9.0,0.45,7.0,0.0,1.0,0.0,0.0,1.0,28.0,15.0,10.0,11.0,7.0,10.0,35.0,28.6,25.0,16.0,0.0,16.0,19.0,47.0,10.0,0.0,1402.0,23.0,217.0,820.0,379.0,35.0,1399.0,36.0,25.0,69.4,11.0,30.6,889.0,4207.0,1876.0,37.0,6.0,31.0,16.0,1026.0,0.0,11.0,18.0,1.0,0.0,0.0,0.0,124.0,5.0,17.0,22.7,1,1,0,70.5
Aymeric Laporte,es ESP,Manchester City,27,1994,33.0,33.0,"2,828",31.4,4.0,0.0,4.0,4.0,0.0,0.0,5.0,1.0,4.9,4.9,0.6,5.5,51.0,271.0,8.0,0.13,0.0,0.13,0.13,0.13,0.16,0.02,0.18,0.16,0.18,Matches,35.0,7.0,20.0,1.11,0.22,0.11,0.57,11.6,0.0,0.14,-0.9,-0.9,2782.0,2940.0,94.6,53607.0,17549.0,933.0,966.0,96.6,1575.0,1624.0,97.0,251.0,316.0,79.4,1.3,-0.6,9.0,309.0,9.0,2.0,2888.0,50.0,37.0,4.0,22.0,5.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,1.27,34.0,0.0,1.0,4.0,1.0,0.0,6.0,0.19,3.0,0.0,0.0,2.0,1.0,0.0,33.0,15.0,22.0,10.0,1.0,14.0,20.0,70.0,6.0,15.0,10.0,5.0,20.0,53.0,64.0,2.0,3135.0,210.0,1048.0,1937.0,158.0,42.0,3135.0,8.0,6.0,75.0,2.0,25.0,2325.0,12799.0,9256.0,49.0,0.0,4.0,7.0,2550.0,0.0,14.0,10.0,2.0,1.0,0.0,0.0,182.0,52.0,32.0,61.9,0,0,1,240.75
Jamaal Lascelles,eng ENG,Newcastle Utd,27,1993,26.0,22.0,"2,058",22.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,0.4,1.3,0.0,18.0,5.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches,17.0,4.0,23.5,0.74,0.17,0.06,0.25,10.2,0.0,0.05,0.1,0.1,516.0,696.0,74.1,10069.0,3526.0,133.0,184.0,72.3,331.0,392.0,84.4,43.0,95.0,45.3,0.5,-0.4,4.0,20.0,1.0,0.0,679.0,12.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,10.0,0.44,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,9.0,5.0,1.0,4.0,12.0,33.3,8.0,38.0,28.0,10.0,22.0,37.0,121.0,1.0,949.0,221.0,624.0,262.0,67.0,52.0,949.0,2.0,1.0,50.0,1.0,50.0,413.0,1575.0,687.0,2.0,1.0,9.0,2.0,483.0,0.0,17.0,4.0,0.0,0.0,3.0,2.0,86.0,89.0,31.0,74.2,0,0,1,40.27
Pierre Lees-Melou,fr FRA,Norwich City,28,1993,33.0,27.0,"2,265",25.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.6,1.6,1.9,3.6,33.0,114.0,60.0,0.04,0.0,0.04,0.04,0.04,0.06,0.08,0.14,0.06,0.14,Matches,33.0,9.0,27.3,1.31,0.36,0.03,0.11,24.5,0.0,0.05,-0.6,-0.6,807.0,1033.0,78.1,13876.0,4105.0,413.0,483.0,85.5,252.0,299.0,84.3,107.0,169.0,63.3,2.4,-1.9,25.0,81.0,26.0,9.0,1012.0,20.0,8.0,7.0,28.0,33.0,9.0,1.0,1.0,0.0,0.0,1.0,24.0,55.0,2.18,48.0,1.0,1.0,1.0,1.0,3.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,58.0,36.0,23.0,29.0,6.0,25.0,92.0,27.2,67.0,37.0,11.0,26.0,25.0,83.0,23.0,0.0,1265.0,76.0,360.0,616.0,308.0,23.0,1265.0,30.0,19.0,63.3,11.0,36.7,742.0,3433.0,1533.0,26.0,6.0,27.0,17.0,822.0,0.0,35.0,23.0,2.0,1.0,0.0,0.0,181.0,14.0,15.0,48.3,0,1,0,0.0
Aaron Lennon,eng ENG,Burnley,34,1987,28.0,17.0,"1,551",17.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.1,1.1,0.5,1.6,38.0,19.0,77.0,0.12,0.0,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09,Matches,12.0,4.0,33.3,0.7,0.23,0.17,0.5,20.1,0.0,0.09,0.9,0.9,252.0,382.0,66.0,3280.0,783.0,156.0,197.0,79.2,65.0,102.0,63.7,10.0,28.0,35.7,0.5,-0.5,9.0,14.0,4.0,2.0,370.0,9.0,1.0,0.0,1.0,40.0,3.0,2.0,2.0,0.0,0.0,3.0,19.0,33.0,1.92,21.0,0.0,5.0,2.0,5.0,0.0,4.0,0.23,1.0,0.0,2.0,0.0,1.0,0.0,33.0,17.0,10.0,13.0,10.0,10.0,34.0,29.4,24.0,26.0,4.0,22.0,9.0,42.0,14.0,0.0,542.0,21.0,85.0,222.0,243.0,42.0,542.0,30.0,13.0,43.3,17.0,56.7,286.0,1641.0,738.0,10.0,20.0,25.0,13.0,334.0,0.0,19.0,20.0,4.0,0.0,1.0,0.0,73.0,7.0,21.0,25.0,1,1,0,40.27
Bernd Leno,de GER,Arsenal,29,1992,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,115.0,66.1,2214.0,1594.0,18.0,18.0,100.0,28.0,28.0,100.0,29.0,67.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,71.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,125.0,100.0,125.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,61.0,326.0,179.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,75.0,0,0,0,188.0
Jamal Lewis,nir NIR,Newcastle Utd,23,1998,5.0,4.0,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,104.0,76.0,1281.0,448.0,34.0,40.0,85.0,38.0,47.0,80.9,4.0,10.0,40.0,0.0,0.0,1.0,3.0,0.0,0.0,81.0,23.0,1.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.69,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,1.0,1.0,3.0,4.0,75.0,1.0,3.0,2.0,1.0,3.0,11.0,8.0,0.0,131.0,8.0,54.0,45.0,32.0,1.0,131.0,3.0,0.0,0.0,3.0,100.0,59.0,251.0,100.0,0.0,0.0,1.0,7.0,66.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,4.0,20.0,0,0,1,40.27
Victor Lindelöf,se SWE,Manchester Utd,27,1994,28.0,26.0,"2,355",26.2,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.6,0.8,14.0,72.0,3.0,0.0,0.08,0.08,0.0,0.08,0.01,0.02,0.03,0.01,0.03,Matches,3.0,2.0,66.7,0.11,0.08,0.0,0.0,8.6,0.0,0.07,-0.2,-0.2,1215.0,1385.0,87.7,22399.0,8069.0,452.0,486.0,93.0,637.0,691.0,92.2,107.0,165.0,64.8,0.8,1.4,4.0,75.0,6.0,0.0,1351.0,32.0,26.0,4.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,0.5,12.0,0.0,0.0,0.0,0.0,1.0,4.0,0.15,3.0,0.0,0.0,0.0,0.0,1.0,16.0,11.0,9.0,7.0,0.0,9.0,14.0,64.3,5.0,26.0,17.0,9.0,25.0,41.0,96.0,0.0,1595.0,221.0,881.0,680.0,46.0,10.0,1595.0,3.0,3.0,100.0,0.0,0.0,919.0,5814.0,3385.0,17.0,3.0,8.0,1.0,1025.0,0.0,19.0,6.0,2.0,0.0,0.0,0.0,161.0,52.0,33.0,61.2,0,0,1,189.5
Jesse Lingard,eng ENG,Manchester Utd,28,1992,16.0,2.0,367.0,4.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,1.0,9.0,13.0,22.0,0.49,0.0,0.49,0.49,0.49,0.16,0.08,0.24,0.16,0.24,Matches,8.0,6.0,75.0,1.96,1.47,0.25,0.33,18.6,0.0,0.08,1.4,1.4,128.0,153.0,83.7,1533.0,382.0,75.0,85.0,88.2,33.0,41.0,80.5,0.0,4.0,0.0,0.2,-0.3,8.0,11.0,2.0,0.0,152.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.92,13.0,0.0,0.0,2.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,4.0,3.0,2.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,0.0,9.0,1.0,0.0,200.0,2.0,18.0,89.0,93.0,8.0,200.0,6.0,2.0,33.3,4.0,66.7,127.0,542.0,311.0,5.0,1.0,12.0,5.0,152.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1,1,0,189.5
