player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Martin Dúbravka,sk SVK,Newcastle Utd,34,1989,23.0,22.0,"1,985",22.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,651.0,79.7,11869.0,6941.0,133.0,135.0,98.5,273.0,278.0,98.2,109.0,232.0,47.0,0.0,-0.1,1.0,1.0,0.0,0.0,443.0,206.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,709.0,604.0,702.0,7.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,378.0,2050.0,1374.0,0.0,0.0,3.0,0.0,260.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,29.0,4.0,0.0,100.0,0,0,0,40.27
Paul Dummett,wls WAL,Newcastle Utd,31,1991,5.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,1.0,0.0,0.0,4.5,0.0,0.0,0.0,16.1,0.0,0.02,0.0,0.0,21.0,23.0,91.3,320.0,76.0,10.0,10.0,100.0,11.0,12.0,91.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,3.0,7.0,16.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,33.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0,0,1,40.27
Lewis Dunk,eng ENG,Brighton,31,1991,33.0,33.0,"2,869",31.9,3.0,1.0,4.0,3.0,0.0,0.0,7.0,1.0,3.1,3.1,0.9,4.0,33.0,152.0,13.0,0.09,0.03,0.13,0.09,0.13,0.1,0.03,0.12,0.1,0.12,Matches,33.0,12.0,36.4,1.04,0.38,0.09,0.25,13.4,4.0,0.09,-0.1,-0.1,2977.0,3233.0,92.1,50791.0,19478.0,1343.0,1382.0,97.2,1340.0,1417.0,94.6,216.0,340.0,63.5,2.2,0.1,13.0,204.0,8.0,1.0,3005.0,219.0,115.0,2.0,16.0,7.0,5.0,0.0,0.0,0.0,0.0,9.0,5.0,48.0,1.51,39.0,3.0,0.0,6.0,0.0,0.0,7.0,0.22,6.0,0.0,0.0,1.0,0.0,0.0,27.0,14.0,17.0,9.0,1.0,13.0,36.0,36.1,23.0,49.0,37.0,12.0,31.0,58.0,90.0,1.0,3481.0,554.0,1811.0,1542.0,145.0,51.0,3481.0,8.0,5.0,62.5,2.0,25.0,2417.0,10752.0,5605.0,18.0,2.0,9.0,2.0,2681.0,0.0,23.0,12.0,1.0,0.0,1.0,0.0,180.0,57.0,32.0,64.0,0,0,1,40.27
Jáder Durán,co COL,Aston Villa,19,2003,23.0,3.0,475.0,5.3,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,0.3,2.3,9.0,9.0,25.0,0.95,0.0,0.95,0.95,0.95,0.38,0.06,0.44,0.38,0.44,Matches,20.0,7.0,35.0,3.79,1.33,0.25,0.71,16.8,0.0,0.1,3.0,3.0,83.0,121.0,68.6,1095.0,220.0,51.0,69.0,73.9,24.0,29.0,82.8,3.0,5.0,60.0,0.2,-0.3,4.0,6.0,1.0,0.0,117.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,2.27,8.0,0.0,1.0,1.0,1.0,1.0,4.0,0.76,1.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,3.0,1.0,2.0,1.0,6.0,16.7,5.0,6.0,0.0,6.0,1.0,7.0,10.0,0.0,189.0,8.0,22.0,90.0,80.0,27.0,189.0,5.0,2.0,40.0,3.0,60.0,102.0,508.0,206.0,5.0,5.0,16.0,14.0,138.0,0.0,12.0,8.0,4.0,1.0,0.0,0.0,15.0,20.0,12.0,62.5,1,1,0,53.25
George Earthy,eng ENG,West Ham,18,2004,3.0,0.0,34.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.0,3.0,2.65,0.0,2.65,2.65,2.65,0.82,0.0,0.82,0.82,0.82,Matches,1.0,1.0,100.0,2.65,2.65,1.0,1.0,3.8,0.0,0.31,0.7,0.7,16.0,17.0,94.1,183.0,43.0,12.0,13.0,92.3,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,3.0,7.0,8.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,48.0,13.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,70.5
Ederson,br BRA,Manchester City,29,1993,33.0,33.0,"2,785",30.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.0,1234.0,87.3,25898.0,17578.0,275.0,276.0,99.6,560.0,570.0,98.2,239.0,381.0,62.7,0.1,-0.1,1.0,25.0,1.0,0.0,1077.0,157.0,43.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.23,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1283.0,965.0,1263.0,20.0,0.0,0.0,1283.0,1.0,1.0,100.0,0.0,0.0,847.0,3714.0,2353.0,0.0,0.0,0.0,0.0,842.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,53.0,8.0,0.0,100.0,0,0,0,240.75
Odsonne Édouard,fr FRA,Crystal Palace,25,1998,30.0,17.0,"1,555",17.3,7.0,0.0,7.0,7.0,0.0,0.0,4.0,0.0,6.2,6.2,1.2,7.4,33.0,36.0,100.0,0.41,0.0,0.41,0.41,0.41,0.36,0.07,0.43,0.36,0.43,Matches,51.0,19.0,37.3,2.95,1.1,0.14,0.37,13.7,3.0,0.12,0.8,0.8,249.0,350.0,71.1,3106.0,704.0,164.0,207.0,79.2,61.0,80.0,76.3,7.0,11.0,63.6,1.1,-1.2,18.0,12.0,15.0,1.0,338.0,9.0,0.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,20.0,45.0,2.6,29.0,0.0,7.0,7.0,1.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,8.0,8.0,8.0,4.0,19.0,21.1,15.0,17.0,1.0,16.0,6.0,30.0,19.0,0.0,597.0,18.0,59.0,222.0,326.0,98.0,597.0,50.0,19.0,38.0,24.0,48.0,341.0,1762.0,877.0,18.0,25.0,55.0,26.0,415.0,0.0,31.0,22.0,9.0,0.0,0.0,0.0,38.0,30.0,54.0,35.7,1,1,0,40.27
John Egan,ie IRL,Sheffield Utd,30,1992,6.0,6.0,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,3.0,1.0,33.3,0.56,0.19,0.0,0.0,10.3,0.0,0.05,-0.2,-0.2,128.0,185.0,69.2,2449.0,988.0,38.0,49.0,77.6,79.0,92.0,85.9,9.0,38.0,23.7,0.0,0.0,0.0,5.0,1.0,0.0,181.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,4.0,11.0,36.4,7.0,10.0,4.0,6.0,13.0,19.0,39.0,1.0,257.0,58.0,163.0,81.0,13.0,9.0,257.0,0.0,0.0,0.0,0.0,0.0,106.0,485.0,233.0,2.0,0.0,2.0,1.0,133.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,21.0,14.0,8.0,63.6,0,0,1,0.0
Hjalmar Ekdal,se SWE,Burnley,24,1998,8.0,5.0,437.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches,2.0,1.0,50.0,0.41,0.21,0.0,0.0,16.4,0.0,0.03,-0.1,-0.1,191.0,217.0,88.0,3404.0,938.0,66.0,71.0,93.0,109.0,120.0,90.8,12.0,17.0,70.6,0.0,-0.1,1.0,8.0,0.0,0.0,213.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,4.0,50.0,2.0,10.0,5.0,5.0,6.0,10.0,21.0,0.0,268.0,36.0,131.0,124.0,15.0,3.0,268.0,3.0,2.0,66.7,1.0,33.3,142.0,885.0,523.0,4.0,0.0,2.0,1.0,150.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,26.0,4.0,9.0,30.8,0,0,1,40.27
Anthony Elanga,se SWE,Nott'ham Forest,21,2002,36.0,25.0,"2,433",27.0,5.0,9.0,14.0,5.0,0.0,0.0,1.0,0.0,6.6,6.6,6.7,13.3,98.0,49.0,196.0,0.18,0.33,0.52,0.18,0.52,0.24,0.25,0.49,0.24,0.49,Matches,54.0,22.0,40.7,2.0,0.81,0.09,0.23,16.2,0.0,0.12,-1.6,-1.6,498.0,712.0,69.9,6655.0,1569.0,313.0,391.0,80.1,143.0,211.0,67.8,15.0,28.0,53.6,4.0,2.3,32.0,28.0,24.0,5.0,695.0,13.0,0.0,4.0,2.0,58.0,6.0,0.0,0.0,0.0,0.0,4.0,37.0,70.0,2.59,53.0,0.0,6.0,6.0,4.0,1.0,13.0,0.48,12.0,0.0,0.0,0.0,0.0,1.0,33.0,19.0,20.0,6.0,7.0,17.0,37.0,45.9,20.0,22.0,2.0,20.0,8.0,41.0,20.0,1.0,1022.0,25.0,181.0,348.0,507.0,122.0,1022.0,76.0,28.0,36.8,42.0,55.3,625.0,4704.0,2514.0,54.0,42.0,67.0,22.0,740.0,0.0,9.0,26.0,19.0,0.0,0.0,0.0,96.0,17.0,37.0,31.5,1,1,0,40.27
Harvey Elliott,eng ENG,Liverpool,20,2003,34.0,11.0,"1,352",15.0,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,3.5,6.2,44.0,128.0,122.0,0.2,0.4,0.6,0.2,0.6,0.18,0.23,0.42,0.18,0.42,Matches,49.0,16.0,32.7,3.26,1.07,0.06,0.19,20.8,2.0,0.06,0.3,0.3,825.0,986.0,83.7,13081.0,3101.0,457.0,496.0,92.1,278.0,323.0,86.1,66.0,105.0,62.9,4.6,2.5,37.0,76.0,45.0,11.0,932.0,44.0,4.0,3.0,8.0,62.0,10.0,19.0,9.0,7.0,0.0,10.0,17.0,78.0,5.19,61.0,9.0,2.0,3.0,1.0,2.0,10.0,0.67,6.0,1.0,1.0,0.0,1.0,1.0,27.0,17.0,8.0,14.0,5.0,10.0,31.0,32.3,21.0,27.0,0.0,27.0,6.0,33.0,7.0,0.0,1141.0,8.0,91.0,546.0,512.0,71.0,1141.0,20.0,9.0,45.0,10.0,50.0,722.0,3946.0,1753.0,50.0,9.0,15.0,9.0,860.0,0.0,7.0,13.0,1.0,1.0,0.0,0.0,78.0,9.0,13.0,40.9,1,1,0,214.5
Mohamed Elneny,eg EGY,Arsenal,31,1992,3.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2.0,1.0,50.0,6.43,3.21,0.0,0.0,25.8,0.0,0.04,-0.1,-0.1,39.0,40.0,97.5,624.0,147.0,18.0,19.0,94.7,21.0,21.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,1.0,9.0,30.0,6.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,27.0,148.0,62.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,0,1,0,188.0
Emerson,br BRA,Tottenham,24,1999,22.0,11.0,"1,161",12.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,21.0,57.0,35.0,0.08,0.0,0.08,0.08,0.08,0.02,0.03,0.05,0.02,0.05,Matches,6.0,3.0,50.0,0.47,0.23,0.17,0.33,22.5,0.0,0.03,0.8,0.8,937.0,1038.0,90.3,13652.0,3714.0,529.0,558.0,94.8,339.0,362.0,93.6,32.0,45.0,71.1,0.9,-0.4,3.0,42.0,7.0,2.0,915.0,122.0,45.0,1.0,2.0,14.0,75.0,0.0,0.0,0.0,0.0,1.0,23.0,21.0,1.63,15.0,2.0,0.0,1.0,2.0,1.0,3.0,0.23,1.0,2.0,0.0,0.0,0.0,0.0,36.0,24.0,23.0,10.0,3.0,21.0,43.0,48.8,22.0,23.0,10.0,13.0,20.0,56.0,50.0,1.0,1220.0,103.0,462.0,517.0,249.0,12.0,1220.0,21.0,10.0,47.6,6.0,28.6,686.0,2759.0,1292.0,19.0,2.0,15.0,12.0,814.0,0.0,14.0,38.0,0.0,0.0,0.0,0.0,82.0,15.0,21.0,41.7,0,0,1,155.25
Julio Enciso,py PAR,Brighton,19,2004,12.0,5.0,475.0,5.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,1.7,3.2,28.0,21.0,29.0,0.0,0.38,0.38,0.0,0.38,0.27,0.32,0.59,0.27,0.59,Matches,28.0,8.0,28.6,5.31,1.52,0.0,0.0,21.2,0.0,0.05,-1.4,-1.4,132.0,178.0,74.2,1842.0,562.0,77.0,89.0,86.5,41.0,58.0,70.7,9.0,12.0,75.0,1.3,0.3,9.0,12.0,4.0,2.0,168.0,8.0,2.0,2.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,23.0,4.34,15.0,0.0,5.0,3.0,0.0,0.0,2.0,0.38,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,2.0,1.0,2.0,7.0,28.6,5.0,11.0,0.0,11.0,0.0,6.0,3.0,0.0,257.0,5.0,24.0,106.0,131.0,21.0,257.0,29.0,17.0,58.6,7.0,24.1,193.0,1299.0,839.0,20.0,7.0,15.0,8.0,202.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,13.0,1.0,2.0,33.3,1,1,0,40.27
Wataru Endo,jp JPN,Liverpool,30,1993,29.0,20.0,"1,722",19.1,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.5,0.5,1.7,2.3,10.0,101.0,21.0,0.05,0.0,0.05,0.05,0.05,0.03,0.09,0.12,0.03,0.12,Matches,10.0,3.0,30.0,0.52,0.16,0.1,0.33,22.0,0.0,0.05,0.5,0.5,1157.0,1315.0,88.0,17822.0,5048.0,631.0,684.0,92.3,466.0,516.0,90.3,45.0,63.0,71.4,1.5,-1.7,16.0,109.0,18.0,2.0,1295.0,16.0,13.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,19.0,54.0,2.82,43.0,0.0,2.0,4.0,2.0,3.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,11.0,31.0,6.0,20.0,61.0,32.8,41.0,24.0,2.0,22.0,20.0,68.0,31.0,3.0,1514.0,48.0,295.0,1002.0,224.0,9.0,1514.0,16.0,10.0,62.5,5.0,31.3,890.0,3465.0,1523.0,21.0,2.0,27.0,22.0,1098.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,108.0,31.0,27.0,53.4,0,1,0,214.5
Christian Eriksen,dk DEN,Manchester Utd,31,1992,22.0,12.0,"1,141",12.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.3,3.3,20.0,68.0,23.0,0.08,0.16,0.24,0.08,0.24,0.08,0.18,0.26,0.08,0.26,Matches,13.0,4.0,30.8,1.03,0.32,0.08,0.25,22.0,2.0,0.08,0.0,0.0,648.0,805.0,80.5,10504.0,2702.0,340.0,384.0,88.5,229.0,277.0,82.7,55.0,98.0,56.1,2.3,-0.3,27.0,66.0,17.0,3.0,745.0,55.0,25.0,5.0,9.0,43.0,3.0,26.0,12.0,8.0,2.0,5.0,13.0,46.0,3.63,36.0,8.0,0.0,0.0,0.0,2.0,3.0,0.24,2.0,0.0,0.0,0.0,0.0,1.0,18.0,13.0,5.0,10.0,3.0,12.0,33.0,36.4,21.0,17.0,6.0,11.0,4.0,22.0,13.0,0.0,896.0,27.0,165.0,492.0,246.0,12.0,896.0,6.0,3.0,50.0,3.0,50.0,515.0,2319.0,1199.0,21.0,2.0,8.0,14.0,620.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,86.0,1.0,7.0,12.5,0,1,0,189.5
Maxime Estève,fr FRA,Burnley,21,2002,16.0,15.0,"1,309",14.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.0,0.3,15.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,7.0,0.0,0.0,0.48,0.0,0.0,0.0,19.1,0.0,0.04,-0.3,-0.3,690.0,821.0,84.0,11622.0,2998.0,308.0,343.0,89.8,336.0,371.0,90.6,36.0,79.0,45.6,0.2,0.0,1.0,41.0,0.0,0.0,754.0,66.0,13.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,0.55,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,15.0,12.0,0.0,18.0,32.0,56.3,14.0,21.0,10.0,11.0,27.0,54.0,56.0,0.0,979.0,158.0,465.0,463.0,52.0,8.0,979.0,3.0,1.0,33.3,0.0,0.0,514.0,2716.0,1664.0,18.0,2.0,5.0,3.0,600.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,62.0,26.0,22.0,54.2,0,0,1,40.27
Pervis Estupiñán,ec ECU,Brighton,25,1998,19.0,15.0,"1,243",13.8,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,3.5,4.4,47.0,83.0,88.0,0.14,0.22,0.36,0.14,0.36,0.07,0.25,0.32,0.07,0.32,Matches,11.0,6.0,54.5,0.8,0.43,0.18,0.33,18.8,0.0,0.09,1.0,1.0,809.0,962.0,84.1,11736.0,3617.0,480.0,524.0,91.6,270.0,313.0,86.3,32.0,64.0,50.0,2.3,-0.5,26.0,66.0,25.0,11.0,851.0,107.0,22.0,1.0,3.0,65.0,73.0,12.0,6.0,2.0,0.0,4.0,20.0,42.0,3.04,37.0,3.0,1.0,1.0,0.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,12.0,11.0,3.0,14.0,30.0,46.7,16.0,14.0,4.0,10.0,21.0,47.0,20.0,0.0,1109.0,56.0,256.0,546.0,316.0,37.0,1109.0,23.0,9.0,39.1,9.0,39.1,693.0,3046.0,1806.0,30.0,13.0,20.0,6.0,735.0,0.0,22.0,17.0,5.0,0.0,0.0,1.0,90.0,12.0,14.0,46.2,0,0,1,40.27
Jonny Evans,nir NIR,Manchester Utd,35,1988,23.0,15.0,"1,392",15.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.2,1.2,7.0,37.0,1.0,0.0,0.06,0.06,0.0,0.06,0.0,0.08,0.08,0.0,0.08,Matches,1.0,0.0,0.0,0.06,0.0,0.0,0.0,5.4,0.0,0.06,-0.1,-0.1,729.0,832.0,87.6,11952.0,3843.0,323.0,350.0,92.3,344.0,374.0,92.0,40.0,72.0,55.6,0.3,-0.2,6.0,29.0,3.0,0.0,778.0,51.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,11.0,0.71,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,20.0,2.0,0.0,12.0,21.0,57.1,9.0,25.0,18.0,7.0,23.0,45.0,76.0,0.0,1005.0,185.0,556.0,420.0,31.0,8.0,1005.0,7.0,4.0,57.1,2.0,28.6,567.0,2683.0,1441.0,5.0,0.0,5.0,3.0,625.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,70.0,36.0,18.0,66.7,0,0,1,189.5
Eberechi Eze,eng ENG,Crystal Palace,25,1998,27.0,24.0,"2,055",22.8,11.0,4.0,15.0,10.0,1.0,1.0,3.0,0.0,9.1,8.3,5.2,13.5,68.0,93.0,139.0,0.48,0.18,0.66,0.44,0.61,0.4,0.23,0.62,0.36,0.59,Matches,82.0,33.0,40.2,3.59,1.45,0.12,0.3,20.7,12.0,0.1,1.9,1.7,700.0,909.0,77.0,11150.0,3226.0,353.0,405.0,87.2,253.0,301.0,84.1,61.0,134.0,45.5,5.6,-1.2,54.0,48.0,45.0,7.0,759.0,144.0,54.0,7.0,6.0,107.0,5.0,71.0,30.0,23.0,3.0,6.0,20.0,110.0,4.82,54.0,27.0,11.0,7.0,10.0,1.0,11.0,0.48,8.0,0.0,1.0,0.0,2.0,0.0,35.0,17.0,4.0,18.0,13.0,15.0,31.0,48.4,16.0,27.0,2.0,25.0,11.0,46.0,6.0,0.0,1274.0,11.0,121.0,522.0,658.0,103.0,1273.0,140.0,69.0,49.3,64.0,45.7,789.0,4822.0,2098.0,61.0,43.0,77.0,48.0,887.0,0.0,27.0,48.0,11.0,1.0,1.0,0.0,135.0,12.0,24.0,33.3,1,1,0,40.27
Łukasz Fabiański,pl POL,West Ham,38,1985,10.0,7.0,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,239.0,66.9,5259.0,3852.0,19.0,19.0,100.0,70.0,70.0,100.0,70.0,146.0,47.9,0.0,0.0,0.0,8.0,0.0,0.0,161.0,77.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,260.0,222.0,255.0,5.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,140.0,822.0,585.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,100.0,0,0,0,70.5
