player,nationality,team,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,position_fw,position_mf,position_df,team_coeff
Tariq Lamptey,gh GHA,Brighton,23,2000,15.0,10.0,860.0,9.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.2,32.0,14.0,45.0,0.21,0.21,0.42,0.21,0.42,0.04,0.08,0.12,0.04,0.12,Matches,6.0,2.0,33.3,0.63,0.21,0.33,1.0,18.5,0.0,0.06,1.6,1.6,335.0,413.0,81.1,5168.0,1326.0,185.0,199.0,93.0,128.0,162.0,79.0,19.0,40.0,47.5,0.8,1.2,5.0,12.0,6.0,5.0,346.0,66.0,5.0,0.0,1.0,28.0,60.0,1.0,1.0,0.0,0.0,1.0,6.0,17.0,1.78,14.0,1.0,0.0,0.0,1.0,1.0,3.0,0.31,2.0,0.0,0.0,0.0,0.0,1.0,17.0,11.0,8.0,9.0,0.0,9.0,25.0,36.0,16.0,15.0,7.0,8.0,7.0,24.0,23.0,1.0,535.0,29.0,161.0,224.0,154.0,11.0,535.0,31.0,10.0,32.3,18.0,58.1,292.0,2081.0,1034.0,17.0,3.0,11.0,5.0,302.0,0.0,15.0,10.0,0.0,0.0,1.0,0.0,39.0,1.0,14.0,6.7,0,0,1,40.27
Will Lankshear,eng ENG,Tottenham,19,2005,3.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,155.25
Roméo Lavia,be BEL,Chelsea,20,2004,16.0,11.0,797.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,3.0,31.0,7.0,0.0,0.11,0.11,0.0,0.11,0.03,0.08,0.11,0.03,0.11,Matches,2.0,0.0,0.0,0.23,0.0,0.0,0.0,18.8,0.0,0.13,-0.3,-0.3,389.0,424.0,91.7,6552.0,1692.0,179.0,195.0,91.8,184.0,194.0,94.8,21.0,25.0,84.0,0.4,0.3,7.0,49.0,3.0,0.0,419.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,1.58,13.0,0.0,0.0,0.0,0.0,1.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,5.0,13.0,4.0,10.0,21.0,47.6,11.0,6.0,0.0,6.0,16.0,38.0,10.0,1.0,493.0,17.0,109.0,319.0,71.0,1.0,493.0,16.0,10.0,62.5,6.0,37.5,295.0,1373.0,567.0,9.0,0.0,3.0,7.0,359.0,0.0,16.0,7.0,0.0,0.0,1.0,0.0,40.0,12.0,6.0,66.7,0,1,0,185.0
Mario Lemina,ga GAB,Wolves,30,1993,17.0,15.0,"1,364",15.2,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,1.1,2.5,8.0,48.0,21.0,0.07,0.2,0.26,0.07,0.26,0.09,0.07,0.17,0.09,0.17,Matches,18.0,5.0,27.8,1.19,0.33,0.06,0.2,21.9,0.0,0.08,-0.4,-0.4,493.0,613.0,80.4,9479.0,2966.0,176.0,207.0,85.0,249.0,284.0,87.7,58.0,95.0,61.1,1.2,1.9,10.0,43.0,13.0,4.0,582.0,26.0,9.0,6.0,4.0,10.0,9.0,0.0,0.0,0.0,0.0,5.0,7.0,26.0,1.71,21.0,0.0,2.0,2.0,0.0,1.0,5.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,51.0,31.0,27.0,19.0,5.0,20.0,29.0,69.0,9.0,12.0,7.0,5.0,27.0,78.0,50.0,3.0,809.0,92.0,324.0,378.0,119.0,18.0,809.0,16.0,10.0,62.5,4.0,25.0,382.0,2068.0,1038.0,12.0,2.0,21.0,11.0,482.0,0.0,17.0,8.0,4.0,0.0,1.0,0.0,73.0,25.0,16.0,61.0,0,1,1,40.27
Bernd Leno,de GER,Fulham,32,1992,38.0,38.0,"3,420",38.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,1404.0,81.8,28206.0,16978.0,227.0,228.0,99.6,683.0,691.0,98.8,227.0,471.0,48.2,0.1,0.9,2.0,16.0,2.0,0.0,1160.0,243.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0,5.0,1479.0,1190.0,1466.0,13.0,0.0,0.0,1479.0,0.0,0.0,0.0,0.0,0.0,955.0,3956.0,2233.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,50.0,9.0,1.0,90.0,0,0,0,0.0
Jefferson Lerma,co COL,Crystal Palace,29,1994,33.0,26.0,"2,274",25.3,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.1,1.1,1.6,2.7,13.0,97.0,26.0,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.11,0.04,0.11,Matches,26.0,8.0,30.8,1.03,0.32,0.0,0.0,19.8,0.0,0.04,-1.1,-1.1,844.0,1121.0,75.3,14709.0,5135.0,395.0,457.0,86.4,349.0,426.0,81.9,79.0,178.0,44.4,1.7,-0.6,10.0,87.0,18.0,2.0,1052.0,61.0,13.0,9.0,8.0,12.0,46.0,0.0,0.0,0.0,0.0,8.0,22.0,47.0,1.86,37.0,5.0,1.0,3.0,0.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,15.0,16.0,4.0,19.0,36.0,52.8,17.0,38.0,18.0,20.0,42.0,77.0,80.0,1.0,1406.0,124.0,469.0,703.0,244.0,29.0,1406.0,13.0,7.0,53.8,4.0,30.8,649.0,2478.0,1100.0,11.0,0.0,15.0,18.0,803.0,0.0,35.0,39.0,0.0,0.0,0.0,0.0,154.0,41.0,39.0,51.3,0,1,1,40.27
Rico Lewis,eng ENG,Manchester City,19,2004,28.0,21.0,"1,893",21.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,1.4,1.4,0.3,1.7,39.0,107.0,78.0,0.05,0.1,0.14,0.05,0.14,0.07,0.02,0.08,0.07,0.08,Matches,10.0,2.0,20.0,0.48,0.1,0.1,0.5,15.8,0.0,0.14,-0.4,-0.4,1201.0,1312.0,91.5,17279.0,3228.0,721.0,762.0,94.6,438.0,466.0,94.0,28.0,44.0,63.6,1.0,1.7,7.0,92.0,14.0,0.0,1185.0,127.0,25.0,3.0,0.0,6.0,102.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,1.47,30.0,0.0,0.0,0.0,1.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,13.0,12.0,5.0,13.0,21.0,61.9,8.0,28.0,7.0,21.0,13.0,43.0,45.0,1.0,1477.0,53.0,289.0,727.0,477.0,46.0,1477.0,21.0,9.0,42.9,11.0,52.4,865.0,4215.0,2155.0,41.0,8.0,20.0,19.0,1061.0,1.0,12.0,34.0,0.0,0.0,0.0,0.0,95.0,6.0,14.0,30.0,0,1,1,240.75
Keane Lewis-Potter,eng ENG,Brentford,23,2001,38.0,36.0,"3,093",34.4,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,3.1,3.1,3.2,6.3,98.0,98.0,156.0,0.03,0.09,0.12,0.03,0.12,0.09,0.09,0.18,0.09,0.18,Matches,28.0,14.0,50.0,0.81,0.41,0.04,0.07,20.2,1.0,0.11,-2.1,-2.1,982.0,1273.0,77.1,16310.0,5025.0,532.0,591.0,90.0,335.0,426.0,78.6,88.0,181.0,48.6,4.9,-0.2,26.0,69.0,47.0,18.0,1112.0,153.0,8.0,5.0,9.0,78.0,139.0,5.0,2.0,0.0,0.0,8.0,29.0,71.0,2.07,56.0,0.0,5.0,3.0,6.0,1.0,8.0,0.23,6.0,0.0,0.0,0.0,2.0,0.0,49.0,27.0,26.0,16.0,7.0,31.0,50.0,62.0,19.0,28.0,10.0,18.0,21.0,70.0,76.0,3.0,1613.0,102.0,504.0,625.0,505.0,74.0,1613.0,101.0,41.0,40.6,50.0,49.5,868.0,6085.0,3211.0,69.0,35.0,51.0,20.0,966.0,0.0,18.0,31.0,4.0,1.0,0.0,0.0,146.0,27.0,35.0,43.5,1,0,1,0.0
Myles Lewis-Skelly,eng ENG,Arsenal,17,2006,23.0,15.0,"1,369",15.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.2,0.2,0.4,0.6,37.0,71.0,37.0,0.07,0.0,0.07,0.07,0.07,0.01,0.03,0.04,0.01,0.04,Matches,3.0,1.0,33.3,0.2,0.07,0.33,1.0,14.7,0.0,0.05,0.8,0.8,708.0,776.0,91.2,10525.0,2307.0,394.0,410.0,96.1,291.0,317.0,91.8,14.0,24.0,58.3,0.5,-0.4,8.0,66.0,10.0,2.0,660.0,111.0,17.0,3.0,2.0,10.0,94.0,0.0,0.0,0.0,0.0,5.0,2.0,29.0,1.91,21.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,10.0,9.0,3.0,10.0,11.0,90.9,1.0,4.0,1.0,3.0,7.0,29.0,27.0,0.0,905.0,28.0,178.0,476.0,265.0,17.0,905.0,28.0,12.0,42.9,9.0,32.1,526.0,2692.0,1663.0,26.0,7.0,13.0,9.0,616.0,0.0,11.0,47.0,0.0,0.0,1.0,0.0,53.0,11.0,10.0,52.4,0,0,1,188.0
Matthijs de Ligt,nl NED,Manchester Utd,24,1999,29.0,25.0,"2,123",23.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.5,2.5,0.3,2.8,7.0,55.0,6.0,0.08,0.0,0.08,0.08,0.08,0.1,0.01,0.12,0.1,0.12,Matches,18.0,9.0,50.0,0.76,0.38,0.11,0.22,7.9,0.0,0.14,-0.5,-0.5,1241.0,1380.0,89.9,21810.0,5955.0,454.0,482.0,94.2,728.0,771.0,94.4,53.0,108.0,49.1,0.3,-0.3,6.0,63.0,2.0,1.0,1350.0,27.0,19.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,0.59,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,17.0,12.0,1.0,23.0,32.0,71.9,9.0,29.0,21.0,8.0,33.0,63.0,96.0,0.0,1608.0,184.0,828.0,731.0,56.0,29.0,1608.0,4.0,2.0,50.0,2.0,50.0,1078.0,4744.0,2225.0,3.0,0.0,5.0,3.0,1158.0,0.0,16.0,12.0,2.0,0.0,2.0,0.0,68.0,58.0,29.0,66.7,0,0,1,189.5
Pedro Lima,br BRA,Wolves,18,2006,3.0,1.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,Matches,1.0,1.0,100.0,1.29,1.29,0.0,0.0,22.5,0.0,0.06,-0.1,-0.1,28.0,38.0,73.7,457.0,188.0,14.0,17.0,82.4,11.0,14.0,78.6,3.0,5.0,60.0,0.1,-0.1,2.0,2.0,3.0,2.0,31.0,7.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.14,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,48.0,0.0,9.0,12.0,28.0,3.0,48.0,3.0,1.0,33.3,2.0,66.7,22.0,120.0,83.0,3.0,1.0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,1,40.27
Victor Lindelöf,se SWE,Manchester Utd,30,1994,16.0,6.0,704.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,5.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,386.0,93.8,6074.0,1912.0,154.0,163.0,94.5,184.0,191.0,96.3,20.0,26.0,76.9,0.1,-0.1,3.0,17.0,2.0,1.0,376.0,10.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.51,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,1.0,1.0,3.0,4.0,75.0,1.0,6.0,4.0,2.0,8.0,15.0,36.0,2.0,452.0,60.0,243.0,187.0,24.0,3.0,452.0,0.0,0.0,0.0,0.0,0.0,263.0,1171.0,553.0,4.0,0.0,1.0,1.0,313.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,29.0,17.0,15.0,53.1,0,0,1,189.5
Jesper Lindstrøm,dk DEN,Everton,24,2000,25.0,15.0,"1,239",13.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.1,2.1,2.0,4.1,30.0,25.0,81.0,0.0,0.07,0.07,0.0,0.07,0.15,0.15,0.3,0.15,0.3,Matches,28.0,10.0,35.7,2.03,0.73,0.0,0.0,21.0,6.0,0.08,-2.1,-2.1,297.0,428.0,69.4,4593.0,1335.0,194.0,225.0,86.2,65.0,99.0,65.7,29.0,65.0,44.6,2.0,-1.0,19.0,18.0,12.0,7.0,383.0,42.0,11.0,1.0,0.0,71.0,6.0,25.0,12.0,8.0,2.0,3.0,18.0,46.0,3.35,30.0,7.0,2.0,3.0,3.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,24.0,19.0,2.0,19.0,55.0,34.5,36.0,15.0,3.0,12.0,12.0,57.0,17.0,0.0,625.0,22.0,127.0,206.0,303.0,40.0,625.0,43.0,8.0,18.6,31.0,72.1,302.0,1627.0,780.0,19.0,7.0,31.0,24.0,347.0,0.0,15.0,10.0,1.0,0.0,0.0,0.0,70.0,6.0,12.0,33.3,1,0,0,40.27
Valentino Livramento,eng ENG,Newcastle Utd,21,2002,37.0,32.0,"2,840",31.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,2.6,2.9,83.0,158.0,119.0,0.0,0.03,0.03,0.0,0.03,0.01,0.08,0.09,0.01,0.09,Matches,6.0,2.0,33.3,0.19,0.06,0.0,0.0,19.7,0.0,0.05,-0.3,-0.3,1403.0,1643.0,85.4,20773.0,6686.0,811.0,895.0,90.6,507.0,583.0,87.0,54.0,91.0,59.3,2.7,-1.6,25.0,108.0,28.0,6.0,1387.0,251.0,17.0,1.0,1.0,52.0,233.0,1.0,0.0,0.0,0.0,5.0,27.0,45.0,1.43,43.0,0.0,0.0,1.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,35.0,15.0,4.0,32.0,59.0,54.2,27.0,37.0,11.0,26.0,23.0,77.0,108.0,1.0,1964.0,119.0,619.0,894.0,482.0,41.0,1964.0,56.0,25.0,44.6,23.0,41.1,1023.0,6333.0,3316.0,42.0,13.0,32.0,39.0,1144.0,0.0,6.0,35.0,2.0,0.0,0.0,0.0,189.0,27.0,35.0,43.5,0,0,1,40.27
Sean Longstaff,eng ENG,Newcastle Utd,26,1997,25.0,8.0,798.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.2,0.8,4.0,40.0,22.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches,6.0,1.0,16.7,0.68,0.11,0.0,0.0,13.5,0.0,0.1,-0.6,-0.6,295.0,349.0,84.5,4407.0,1175.0,161.0,185.0,87.0,111.0,120.0,92.5,15.0,22.0,68.2,0.2,-0.2,4.0,26.0,1.0,0.0,344.0,4.0,2.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,14.0,1.58,12.0,0.0,1.0,1.0,0.0,0.0,2.0,0.23,1.0,0.0,0.0,1.0,0.0,0.0,27.0,16.0,10.0,9.0,8.0,18.0,27.0,66.7,9.0,17.0,5.0,12.0,7.0,34.0,8.0,0.0,434.0,24.0,123.0,193.0,121.0,21.0,434.0,7.0,2.0,28.6,4.0,57.1,248.0,1176.0,429.0,10.0,2.0,9.0,7.0,308.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,31.0,7.0,7.0,50.0,0,1,0,40.27
Saša Lukić,rs SRB,Fulham,27,1996,30.0,28.0,"2,344",26.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,1.2,1.2,2.7,3.9,39.0,98.0,33.0,0.0,0.08,0.08,0.0,0.08,0.04,0.11,0.15,0.04,0.15,Matches,18.0,2.0,11.1,0.69,0.08,0.0,0.0,20.2,0.0,0.06,-1.2,-1.2,1100.0,1260.0,87.3,18730.0,4635.0,519.0,565.0,91.9,477.0,521.0,91.6,91.0,129.0,70.5,1.4,-0.7,26.0,104.0,17.0,7.0,1171.0,87.0,38.0,1.0,4.0,62.0,1.0,42.0,12.0,24.0,0.0,2.0,23.0,55.0,2.11,36.0,12.0,0.0,5.0,1.0,1.0,4.0,0.15,3.0,0.0,0.0,1.0,0.0,0.0,68.0,39.0,22.0,40.0,6.0,23.0,55.0,41.8,32.0,20.0,7.0,13.0,28.0,96.0,35.0,1.0,1493.0,57.0,332.0,843.0,331.0,21.0,1493.0,17.0,8.0,47.1,5.0,29.4,825.0,4427.0,2190.0,40.0,4.0,23.0,8.0,963.0,0.0,66.0,26.0,0.0,0.0,1.0,0.0,109.0,19.0,25.0,43.2,0,1,0,0.0
Joe Lumley,eng ENG,Southampton,29,1995,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,151.0,70.2,2342.0,1476.0,42.0,44.0,95.5,42.0,46.0,91.3,21.0,59.0,35.6,0.0,0.0,0.0,2.0,0.0,0.0,128.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,164.0,116.0,161.0,3.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,103.0,476.0,296.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,66.7,0,0,0,40.27
Massimo Luongo,au AUS,Ipswich Town,31,1992,11.0,2.0,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.0,75.8,722.0,183.0,30.0,34.0,88.2,15.0,20.0,75.0,3.0,8.0,37.5,0.0,0.0,0.0,1.0,0.0,0.0,64.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,2.0,1.0,5.0,8.0,62.5,3.0,4.0,2.0,2.0,2.0,11.0,2.0,0.0,87.0,9.0,34.0,33.0,20.0,2.0,87.0,0.0,0.0,0.0,0.0,0.0,46.0,184.0,27.0,0.0,0.0,2.0,3.0,50.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,100.0,0,1,0,0.0
Ian Maatsen,nl NED,Aston Villa,22,2002,29.0,10.0,"1,139",12.7,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,2.7,3.6,31.0,50.0,104.0,0.08,0.16,0.24,0.08,0.24,0.07,0.22,0.28,0.07,0.28,Matches,19.0,5.0,26.3,1.5,0.4,0.05,0.2,22.1,0.0,0.05,0.1,0.1,609.0,747.0,81.5,9635.0,2492.0,307.0,346.0,88.7,263.0,309.0,85.1,26.0,52.0,50.0,2.4,-0.7,19.0,22.0,19.0,3.0,646.0,101.0,16.0,1.0,2.0,51.0,80.0,5.0,2.0,0.0,0.0,0.0,25.0,52.0,4.11,38.0,3.0,5.0,5.0,0.0,1.0,7.0,0.55,6.0,0.0,1.0,0.0,0.0,0.0,29.0,17.0,17.0,9.0,3.0,17.0,24.0,70.8,7.0,13.0,0.0,13.0,15.0,44.0,39.0,3.0,917.0,56.0,247.0,334.0,348.0,47.0,917.0,29.0,13.0,44.8,16.0,55.2,505.0,2636.0,1184.0,17.0,13.0,22.0,25.0,564.0,0.0,11.0,9.0,3.0,0.0,1.0,0.0,67.0,10.0,6.0,62.5,0,0,1,53.25
Alexis Mac Allister,ar ARG,Liverpool,25,1998,35.0,30.0,"2,599",28.9,5.0,5.0,10.0,5.0,0.0,0.0,6.0,0.0,2.8,2.8,4.7,7.5,36.0,177.0,80.0,0.17,0.17,0.35,0.17,0.35,0.1,0.16,0.26,0.1,0.26,Matches,38.0,13.0,34.2,1.32,0.45,0.13,0.38,18.1,1.0,0.07,2.2,2.2,1273.0,1524.0,83.5,20344.0,5748.0,658.0,729.0,90.3,493.0,558.0,88.4,89.0,160.0,55.6,5.6,0.3,45.0,122.0,35.0,2.0,1403.0,116.0,35.0,6.0,3.0,86.0,9.0,71.0,26.0,36.0,0.0,5.0,31.0,120.0,4.15,83.0,24.0,2.0,6.0,2.0,3.0,15.0,0.52,10.0,3.0,0.0,2.0,0.0,0.0,95.0,58.0,28.0,51.0,16.0,55.0,104.0,52.9,49.0,61.0,6.0,55.0,22.0,117.0,29.0,1.0,1860.0,56.0,284.0,960.0,637.0,60.0,1860.0,42.0,16.0,38.1,21.0,50.0,915.0,3782.0,2018.0,43.0,5.0,31.0,22.0,1228.0,0.0,62.0,40.0,2.0,0.0,0.0,0.0,148.0,19.0,34.0,35.8,0,1,0,214.5
James Maddison,eng ENG,Tottenham,27,1996,31.0,21.0,"1,809",20.1,9.0,7.0,16.0,9.0,0.0,0.0,6.0,0.0,5.8,5.8,4.2,10.0,45.0,164.0,95.0,0.45,0.35,0.8,0.45,0.8,0.29,0.21,0.5,0.29,0.5,Matches,39.0,17.0,43.6,1.94,0.85,0.23,0.53,16.7,6.0,0.15,3.2,3.2,1021.0,1256.0,81.3,16664.0,5028.0,481.0,529.0,90.9,424.0,492.0,86.2,75.0,162.0,46.3,5.9,2.8,41.0,123.0,32.0,5.0,1118.0,132.0,48.0,12.0,5.0,98.0,5.0,59.0,37.0,8.0,0.0,6.0,15.0,95.0,4.73,66.0,13.0,7.0,3.0,6.0,0.0,18.0,0.9,12.0,2.0,3.0,1.0,0.0,0.0,31.0,19.0,8.0,16.0,7.0,9.0,29.0,31.0,20.0,15.0,4.0,11.0,12.0,43.0,19.0,1.0,1464.0,26.0,210.0,691.0,576.0,77.0,1464.0,77.0,33.0,42.9,34.0,44.2,1026.0,5128.0,2279.0,39.0,20.0,23.0,25.0,1125.0,0.0,32.0,64.0,4.0,0.0,0.0,0.0,76.0,5.0,7.0,41.7,0,1,0,155.25
