player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Tom King,wls WAL,GK,0,29,1995,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonín Kinský,cz CZE,GK,0,21,2003,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,217.0,77.0,3990.0,2480.0,27.0,27.0,100.0,98.0,101.0,97.0,38.0,83.0,45.8,0.0,1.0,2.0,0.0,0.0,1.0,177.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,237.0,205.0,234.0,3.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,1.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0
Jakub Kiwior,pl POL,DF,0,24,2000,17.0,10.0,"1,122",1.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,0.08,0.08,0.08,0.2,0.2,0.0,0.01,0.0,0.0,0.01,0.0,12.5,0.0,1.0,0.0,33.3,0.0,0.08,0.33,1.0,0.06,+0.8,+0.8,673.0,736.0,91.4,11598.0,3392.0,278.0,294.0,94.6,358.0,376.0,95.2,30.0,53.0,56.6,0.0,5.0,65.0,3.0,0.0,48.0,704.0,31.0,10.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,8.0,0.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,5.0,6.0,58.0,3.0,846.0,100.0,281.0,494.0,72.0,5.0,846.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,5.0,7.0,1.0,0.0,615.0,0.0,3.0,2.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,31.0,11.0,13.0,45.8
Justin Kluivert,nl NED,MF,0,25,1999,34.0,29.0,"2,340",12.0,6.0,6.0,6.0,8.0,0.0,0.46,0.23,0.69,0.23,0.46,10.3,5.6,0.0,0.4,0.0,0.0,0.22,0.0,26.0,0.0,23.0,0.0,40.4,0.0,0.88,0.11,0.26,0.1,+1.7,+0.4,582.0,782.0,74.4,8844.0,2330.0,322.0,382.0,84.3,189.0,248.0,76.2,45.0,87.0,51.7,0.0,45.0,45.0,35.0,6.0,105.0,683.0,92.0,8.0,5.0,0.0,6.0,85.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,18.0,101.0,3.88,73.0,8.0,0.0,7.0,5.0,12.0,0.46,11.0,0.0,0.0,0.0,1.0,0.0,23.0,11.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,14.0,24.0,1.0,1086.0,24.0,99.0,366.0,641.0,134.0,1080.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,81.0,55.0,38.0,0.0,710.0,0.0,55.0,27.0,0.0,47.0,33.0,5.0,1.0,0.0,0.0,78.0,8.0,28.0,22.2
Ibrahima Konaté,fr FRA,DF,0,25,1999,31.0,30.0,"2,560",1.0,2.0,0.0,0.0,5.0,0.0,0.04,0.07,0.11,0.04,0.11,1.7,1.7,0.0,0.06,0.0,0.0,0.06,0.0,28.4,0.0,3.0,0.0,15.8,0.0,0.11,0.05,0.33,0.09,-0.7,-0.7,1718.0,1905.0,90.2,31820.0,10824.0,592.0,631.0,93.8,1023.0,1077.0,95.0,94.0,171.0,55.0,0.0,10.0,143.0,9.0,0.0,115.0,1856.0,46.0,41.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,9.0,31.0,1.09,26.0,0.0,0.0,4.0,0.0,7.0,0.25,6.0,0.0,0.0,0.0,0.0,1.0,40.0,26.0,25.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,0.0,14.0,17.0,133.0,3.0,2185.0,223.0,928.0,1145.0,119.0,23.0,2185.0,0.0,0.0,0.0,0.0,0.0,1290.0,0.0,0.0,25.0,15.0,0.0,0.0,1576.0,0.0,8.0,2.0,0.0,27.0,20.0,0.0,0.0,0.0,0.0,98.0,74.0,29.0,71.8
Ezri Konsa,eng ENG,DF,0,26,1997,34.0,33.0,"2,936",2.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,0.0,0.04,0.0,0.0,0.04,0.0,32.6,0.0,5.0,0.0,45.5,0.0,0.15,0.18,0.4,0.12,+0.7,+0.7,1555.0,1673.0,92.9,26299.0,8781.0,669.0,692.0,96.7,807.0,844.0,95.6,62.0,95.0,65.3,0.0,6.0,106.0,2.0,0.0,90.0,1538.0,134.0,84.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,21.0,24.0,0.74,19.0,2.0,0.0,2.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,20.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,9.0,24.0,114.0,4.0,1915.0,250.0,883.0,934.0,107.0,22.0,1915.0,0.0,0.0,0.0,0.0,0.0,1132.0,0.0,0.0,24.0,15.0,2.0,0.0,1338.0,0.0,17.0,10.0,0.0,9.0,47.0,1.0,0.0,0.0,0.0,97.0,31.0,23.0,57.4
Mateo Kovačić,hr CRO,MF,0,30,1994,31.0,25.0,"2,198",6.0,2.0,0.0,0.0,5.0,1.0,0.25,0.08,0.33,0.25,0.33,1.9,1.9,0.0,0.08,0.0,0.0,0.08,0.0,24.4,0.0,12.0,0.0,26.7,0.0,0.49,0.13,0.5,0.04,+4.1,+4.1,1742.0,1882.0,92.6,27279.0,7278.0,919.0,967.0,95.0,735.0,770.0,95.5,69.0,105.0,65.7,0.0,33.0,206.0,30.0,0.0,164.0,1845.0,33.0,32.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,73.0,2.99,59.0,0.0,0.0,5.0,4.0,8.0,0.33,6.0,0.0,0.0,1.0,0.0,0.0,69.0,38.0,23.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,24.0,21.0,1.0,2123.0,53.0,318.0,1199.0,627.0,17.0,2123.0,0.0,0.0,0.0,0.0,0.0,1445.0,0.0,0.0,56.0,78.0,3.0,0.0,1729.0,0.0,19.0,29.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,114.0,10.0,9.0,52.6
Caleb Kporha,eng ENG,DF,0,18,2006,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,72.0,21.0,4.0,4.0,100.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,4.0,2.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Emil Krafth,se SWE,DF,0,29,1994,12.0,2.0,342.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,124.0,158.0,78.5,2017.0,786.0,60.0,74.0,81.1,53.0,62.0,85.5,7.0,12.0,58.3,0.0,1.0,6.0,1.0,0.0,8.0,138.0,20.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,3.0,0.79,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,2.0,16.0,0.0,199.0,34.0,100.0,73.0,28.0,4.0,199.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,5.0,6.0,0.0,0.0,98.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,19.0,8.0,8.0,50.0
Mohammed Kudus,gh GHA,"FW,MF",0,23,2000,32.0,31.0,"2,590",5.0,3.0,0.0,0.0,2.0,1.0,0.17,0.1,0.28,0.17,0.28,6.9,6.9,0.0,0.24,0.0,0.0,0.24,0.0,28.8,0.0,21.0,0.0,28.0,0.0,0.73,0.07,0.24,0.09,-1.9,-1.9,715.0,855.0,83.6,11695.0,1800.0,381.0,421.0,90.5,256.0,288.0,88.9,58.0,85.0,68.2,0.0,31.0,46.0,29.0,15.0,79.0,837.0,16.0,5.0,2.0,0.0,13.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,29.0,107.0,3.72,74.0,1.0,0.0,12.0,2.0,10.0,0.35,6.0,0.0,0.0,3.0,0.0,0.0,38.0,23.0,9.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,23.0,4.0,8.0,2.0,1274.0,13.0,171.0,536.0,612.0,127.0,1274.0,0.0,0.0,0.0,0.0,0.0,842.0,0.0,0.0,98.0,59.0,42.0,0.0,989.0,0.0,77.0,93.0,0.0,39.0,64.0,18.0,0.0,0.0,0.0,138.0,11.0,40.0,21.6
Dejan Kulusevski,se SWE,"MF,FW",0,24,2000,32.0,27.0,"2,389",7.0,4.0,0.0,0.0,3.0,0.0,0.26,0.15,0.41,0.26,0.41,4.2,4.2,0.0,0.16,0.0,0.0,0.16,0.0,26.5,0.0,17.0,0.0,36.2,0.0,0.64,0.15,0.41,0.09,+2.8,+2.8,658.0,893.0,73.7,9216.0,2920.0,394.0,457.0,86.2,203.0,260.0,78.1,32.0,79.0,40.5,0.0,65.0,62.0,52.0,6.0,124.0,800.0,84.0,4.0,11.0,0.0,1.0,89.0,62.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,42.0,128.0,4.82,95.0,12.0,0.0,3.0,3.0,9.0,0.34,7.0,1.0,0.0,0.0,0.0,0.0,45.0,23.0,17.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,29.0,13.0,10.0,1.0,1276.0,24.0,149.0,432.0,719.0,158.0,1276.0,0.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,120.0,67.0,40.0,0.0,895.0,0.0,77.0,74.0,0.0,48.0,38.0,5.0,0.0,0.0,0.0,121.0,10.0,15.0,40.0
Maxence Lacroix,fr FRA,DF,0,24,2000,35.0,35.0,"3,116",1.0,1.0,0.0,0.0,5.0,0.0,0.03,0.03,0.06,0.03,0.06,3.4,3.4,0.0,0.1,0.0,0.0,0.1,0.0,34.6,0.0,5.0,0.0,16.7,0.0,0.14,0.03,0.2,0.11,-2.4,-2.4,1207.0,1477.0,81.7,24841.0,9717.0,316.0,370.0,85.4,748.0,826.0,90.6,136.0,249.0,54.6,0.0,8.0,71.0,4.0,2.0,65.0,1433.0,44.0,40.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,28.0,0.81,23.0,1.0,0.0,4.0,0.0,4.0,0.12,2.0,1.0,0.0,1.0,0.0,0.0,68.0,41.0,52.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,22.0,0.0,26.0,54.0,207.0,2.0,1934.0,362.0,1184.0,672.0,85.0,45.0,1934.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,8.0,6.0,0.0,0.0,1136.0,0.0,21.0,6.0,0.0,34.0,19.0,1.0,0.0,1.0,0.0,130.0,60.0,50.0,54.5
Adam Lallana,eng ENG,MF,0,36,1988,14.0,5.0,361.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.5,0.5,0.0,0.5,0.2,0.2,0.0,0.04,0.0,0.0,0.04,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.2,-0.2,221.0,260.0,85.0,2891.0,980.0,147.0,165.0,89.1,61.0,67.0,91.0,4.0,9.0,44.4,0.0,4.0,21.0,9.0,3.0,24.0,255.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,2.24,8.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,5.0,5.0,0.0,318.0,19.0,91.0,155.0,73.0,6.0,318.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,6.0,8.0,0.0,0.0,245.0,0.0,10.0,6.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,50.0
Tariq Lamptey,gh GHA,DF,0,23,2000,15.0,10.0,860.0,2.0,2.0,0.0,0.0,0.0,0.0,0.21,0.21,0.42,0.21,0.42,0.4,0.4,0.0,0.04,0.0,0.0,0.04,0.0,9.6,0.0,2.0,0.0,33.3,0.0,0.21,0.33,1.0,0.06,+1.6,+1.6,335.0,413.0,81.1,5168.0,1326.0,185.0,199.0,93.0,128.0,162.0,79.0,19.0,40.0,47.5,0.0,5.0,12.0,6.0,5.0,14.0,346.0,66.0,5.0,0.0,0.0,1.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,6.0,17.0,1.78,14.0,1.0,0.0,0.0,1.0,3.0,0.31,2.0,0.0,0.0,0.0,0.0,1.0,17.0,11.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,8.0,7.0,23.0,1.0,535.0,29.0,161.0,224.0,154.0,11.0,535.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,32.0,17.0,3.0,0.0,302.0,0.0,11.0,5.0,0.0,15.0,10.0,0.0,0.0,1.0,0.0,39.0,1.0,14.0,6.7
Will Lankshear,eng ENG,"FW,MF",0,19,2005,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roméo Lavia,be BEL,MF,0,20,2004,16.0,11.0,797.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,0.0,0.03,0.0,0.0,0.03,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.3,-0.3,389.0,424.0,91.7,6552.0,1692.0,179.0,195.0,91.8,184.0,194.0,94.8,21.0,25.0,84.0,0.0,7.0,49.0,3.0,0.0,31.0,419.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,1.58,13.0,0.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,16.0,10.0,1.0,493.0,17.0,109.0,319.0,71.0,1.0,493.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,3.0,9.0,0.0,0.0,359.0,0.0,3.0,7.0,0.0,16.0,7.0,0.0,0.0,1.0,0.0,40.0,12.0,6.0,66.7
Mario Lemina,ga GAB,"MF,DF",0,30,1993,17.0,15.0,"1,364",1.0,3.0,0.0,0.0,4.0,0.0,0.07,0.2,0.26,0.07,0.26,1.4,1.4,0.0,0.09,0.0,0.0,0.09,0.0,15.2,0.0,5.0,0.0,27.8,0.0,0.33,0.06,0.2,0.08,-0.4,-0.4,493.0,613.0,80.4,9479.0,2966.0,176.0,207.0,85.0,249.0,284.0,87.7,58.0,95.0,61.1,0.0,10.0,43.0,13.0,4.0,48.0,582.0,26.0,9.0,6.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,7.0,26.0,1.71,21.0,0.0,0.0,2.0,0.0,5.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,51.0,31.0,27.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,5.0,27.0,50.0,3.0,809.0,92.0,324.0,378.0,119.0,18.0,809.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,8.0,12.0,2.0,0.0,482.0,0.0,21.0,11.0,0.0,17.0,8.0,4.0,0.0,1.0,0.0,73.0,25.0,16.0,61.0
Bernd Leno,de GER,GK,0,32,1992,38.0,38.0,"3,420",0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,1404.0,81.8,28206.0,16978.0,227.0,228.0,99.6,683.0,691.0,98.8,227.0,471.0,48.2,0.0,2.0,16.0,2.0,0.0,0.0,1160.0,243.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.16,6.0,0.0,0.0,0.0,0.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,5.0,1479.0,1190.0,1466.0,13.0,0.0,0.0,1479.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,50.0,9.0,1.0,90.0
Jefferson Lerma,co COL,"MF,DF",0,29,1994,33.0,26.0,"2,274",0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.04,0.04,0.0,0.04,1.1,1.1,0.0,0.04,0.0,0.0,0.04,0.0,25.3,0.0,8.0,0.0,30.8,0.0,0.32,0.0,0.0,0.04,-1.1,-1.1,844.0,1121.0,75.3,14709.0,5135.0,395.0,457.0,86.4,349.0,426.0,81.9,79.0,178.0,44.4,0.0,10.0,87.0,18.0,2.0,97.0,1052.0,61.0,13.0,9.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,8.0,0.0,0.0,22.0,47.0,1.86,37.0,5.0,0.0,3.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,18.0,0.0,20.0,42.0,80.0,1.0,1406.0,124.0,469.0,703.0,244.0,29.0,1406.0,0.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,13.0,11.0,0.0,0.0,803.0,0.0,15.0,18.0,0.0,35.0,39.0,0.0,0.0,0.0,0.0,154.0,41.0,39.0,51.3
Rico Lewis,eng ENG,"DF,MF",0,19,2004,28.0,21.0,"1,893",1.0,2.0,0.0,0.0,5.0,1.0,0.05,0.1,0.14,0.05,0.14,1.4,1.4,0.0,0.07,0.0,0.0,0.07,0.0,21.0,0.0,2.0,0.0,20.0,0.0,0.1,0.1,0.5,0.14,-0.4,-0.4,1201.0,1312.0,91.5,17279.0,3228.0,721.0,762.0,94.6,438.0,466.0,94.0,28.0,44.0,63.6,0.0,7.0,92.0,14.0,0.0,107.0,1185.0,127.0,25.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,22.0,31.0,1.47,30.0,0.0,0.0,0.0,1.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,13.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,0.0,21.0,13.0,45.0,1.0,1477.0,53.0,289.0,727.0,477.0,46.0,1477.0,0.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,39.0,41.0,8.0,0.0,1061.0,0.0,20.0,19.0,1.0,12.0,34.0,0.0,0.0,0.0,0.0,95.0,6.0,14.0,30.0
