player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Adam Armstrong,eng ENG,FW,0,24,1997,23.0,17.0,"1,413",2.0,2.0,0.0,0.0,1.0,0.0,0.13,0.13,0.25,0.13,0.25,4.5,4.5,0.0,0.29,0.0,0.0,0.29,0.0,15.7,0.0,14.0,0.0,29.8,0.0,0.89,0.04,0.14,0.1,-2.5,-2.5,229.0,324.0,70.7,3453.0,610.0,111.0,142.0,78.2,93.0,126.0,73.8,12.0,22.0,54.5,0.0,13.0,11.0,13.0,0.0,30.0,283.0,40.0,0.0,4.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,36.0,2.29,22.0,0.0,0.0,6.0,3.0,3.0,0.19,2.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,12.0,3.0,6.0,0.0,493.0,9.0,40.0,184.0,275.0,75.0,493.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,39.0,24.0,22.0,0.0,335.0,0.0,45.0,13.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0,36.0,13.0,23.0,36.1
Stuart Armstrong,sct SCO,MF,0,29,1992,25.0,15.0,"1,473",2.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,2.5,2.5,0.0,0.15,0.0,0.0,0.15,0.0,16.4,0.0,9.0,0.0,23.7,0.0,0.55,0.05,0.22,0.07,-0.5,-0.5,590.0,744.0,79.3,8618.0,2144.0,321.0,386.0,83.2,217.0,250.0,86.8,25.0,42.0,59.5,0.0,25.0,46.0,23.0,4.0,83.0,701.0,40.0,3.0,3.0,0.0,2.0,35.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,25.0,54.0,3.3,42.0,2.0,0.0,3.0,4.0,3.0,0.18,1.0,0.0,0.0,0.0,1.0,0.0,27.0,19.0,15.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,9.0,8.0,15.0,0.0,946.0,22.0,124.0,408.0,428.0,41.0,946.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,63.0,50.0,12.0,0.0,661.0,0.0,40.0,27.0,0.0,11.0,20.0,1.0,1.0,0.0,0.0,94.0,3.0,11.0,21.4
Kepa Arrizabalaga,es ESP,GK,0,26,1994,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,138.0,83.3,2398.0,1340.0,36.0,36.0,100.0,55.0,55.0,100.0,21.0,44.0,47.7,0.0,0.0,1.0,0.0,0.0,0.0,110.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,146.0,125.0,146.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
Harrison Ashby,sct SCO,DF,0,19,2001,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,110.0,8.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,3.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emerick Aubameyang,ga GAB,FW,0,32,1989,14.0,12.0,"1,037",4.0,1.0,0.0,2.0,3.0,0.0,0.35,0.09,0.43,0.35,0.43,5.9,4.2,0.0,0.51,0.0,0.0,0.36,0.0,11.5,0.0,16.0,0.0,48.5,0.0,1.39,0.12,0.25,0.13,-1.9,-0.2,137.0,208.0,65.9,1801.0,404.0,90.0,115.0,78.3,37.0,64.0,57.8,4.0,9.0,44.4,0.0,9.0,6.0,8.0,0.0,26.0,204.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,22.0,1.91,14.0,0.0,0.0,4.0,2.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0,11.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,11.0,0.0,4.0,0.0,319.0,2.0,33.0,117.0,171.0,50.0,317.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,21.0,9.0,10.0,0.0,220.0,0.0,16.0,4.0,0.0,15.0,8.0,10.0,0.0,0.0,0.0,22.0,25.0,28.0,47.2
Jordan Ayew,gh GHA,FW,0,29,1991,31.0,23.0,"2,019",3.0,3.0,0.0,0.0,2.0,0.0,0.13,0.13,0.27,0.13,0.27,3.1,3.1,0.0,0.14,0.0,0.0,0.14,0.0,22.4,0.0,8.0,1.0,22.9,0.0,0.36,0.09,0.38,0.09,-0.1,-0.1,576.0,754.0,76.4,7894.0,1509.0,346.0,389.0,88.9,180.0,228.0,78.9,17.0,54.0,31.5,0.0,23.0,31.0,16.0,6.0,51.0,738.0,14.0,3.0,8.0,0.0,2.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,30.0,61.0,2.72,41.0,1.0,0.0,3.0,13.0,6.0,0.27,5.0,0.0,0.0,0.0,1.0,0.0,47.0,30.0,20.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,30.0,15.0,15.0,0.0,1087.0,15.0,149.0,514.0,450.0,67.0,1087.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,98.0,49.0,24.0,0.0,779.0,0.0,84.0,77.0,0.0,38.0,66.0,2.0,1.0,0.0,0.0,132.0,32.0,58.0,35.6
Luke Ayling,eng ENG,DF,0,29,1991,26.0,26.0,"2,272",2.0,2.0,0.0,0.0,4.0,1.0,0.08,0.08,0.16,0.08,0.16,1.2,1.2,0.0,0.05,0.0,0.0,0.05,0.0,25.2,0.0,3.0,0.0,15.8,0.0,0.12,0.11,0.67,0.07,+0.8,+0.8,1224.0,1592.0,76.9,22964.0,10551.0,535.0,606.0,88.3,517.0,619.0,83.5,154.0,294.0,52.4,0.0,12.0,98.0,11.0,4.0,135.0,1412.0,171.0,36.0,5.0,0.0,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,9.0,0.0,0.0,29.0,33.0,1.31,24.0,1.0,0.0,7.0,0.0,5.0,0.2,1.0,0.0,0.0,3.0,0.0,1.0,74.0,42.0,46.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,21.0,28.0,52.0,1.0,1884.0,178.0,905.0,758.0,244.0,35.0,1884.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,45.0,23.0,2.0,0.0,1147.0,0.0,42.0,10.0,0.0,22.0,19.0,2.0,0.0,1.0,0.0,187.0,34.0,50.0,40.5
César Azpilicueta,es ESP,DF,0,31,1989,27.0,24.0,"2,070",1.0,2.0,0.0,0.0,3.0,0.0,0.04,0.09,0.13,0.04,0.13,0.9,0.9,0.0,0.04,0.0,0.0,0.04,0.0,23.0,0.0,4.0,0.0,36.4,0.0,0.17,0.09,0.25,0.08,+0.1,+0.1,1486.0,1787.0,83.2,22185.0,8377.0,809.0,904.0,89.5,565.0,643.0,87.9,65.0,139.0,46.8,0.0,17.0,104.0,19.0,2.0,138.0,1627.0,153.0,25.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,7.0,0.0,0.0,31.0,48.0,2.09,43.0,0.0,0.0,3.0,0.0,8.0,0.35,6.0,0.0,0.0,1.0,0.0,0.0,51.0,28.0,18.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,23.0,23.0,65.0,1.0,2018.0,112.0,617.0,932.0,480.0,53.0,2018.0,0.0,0.0,0.0,0.0,0.0,1097.0,0.0,0.0,49.0,32.0,7.0,0.0,1420.0,0.0,21.0,10.0,0.0,25.0,5.0,2.0,0.0,1.0,0.0,110.0,46.0,29.0,61.3
Daniel Bachmann,at AUT,GK,0,27,1994,12.0,12.0,"1,080",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,364.0,59.3,7080.0,5483.0,19.0,19.0,100.0,104.0,109.0,95.4,93.0,234.0,39.7,0.0,0.0,9.0,0.0,0.0,0.0,237.0,125.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,401.0,325.0,399.0,2.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,100.0
Leon Bailey,jm JAM,"FW,MF",0,23,1997,18.0,7.0,761.0,1.0,2.0,0.0,0.0,3.0,0.0,0.12,0.24,0.35,0.12,0.35,1.5,1.5,0.0,0.18,0.0,0.0,0.18,0.0,8.5,0.0,8.0,4.0,38.1,0.0,0.95,0.05,0.13,0.07,-0.5,-0.5,150.0,226.0,66.4,2354.0,518.0,76.0,95.0,80.0,47.0,66.0,71.2,15.0,36.0,41.7,0.0,7.0,6.0,9.0,1.0,24.0,209.0,16.0,1.0,1.0,0.0,3.0,33.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,20.0,2.37,15.0,0.0,0.0,2.0,2.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,9.0,1.0,2.0,0.0,348.0,3.0,29.0,119.0,206.0,35.0,348.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,34.0,14.0,10.0,0.0,244.0,0.0,33.0,24.0,0.0,12.0,11.0,4.0,0.0,0.0,0.0,38.0,10.0,16.0,38.5
Eric Bailly,ci CIV,DF,0,27,1994,4.0,3.0,217.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,85.0,80.0,1229.0,484.0,28.0,31.0,90.3,36.0,40.0,90.0,4.0,13.0,30.8,0.0,0.0,3.0,0.0,0.0,5.0,81.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,11.0,0.0,114.0,25.0,73.0,38.0,3.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,2.0,75.0
Folarin Balogun,us USA,FW,0,20,2001,2.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.29,0.0,0.0,0.29,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.2,-0.2,4.0,9.0,44.4,46.0,7.0,3.0,4.0,75.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,1.0,2.0,7.0,13.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,25.0
Patrick Bamford,eng ENG,FW,0,27,1993,9.0,7.0,559.0,2.0,2.0,0.0,0.0,2.0,0.0,0.32,0.32,0.64,0.32,0.64,3.0,3.0,0.0,0.48,0.0,0.0,0.48,0.0,6.2,0.0,5.0,0.0,25.0,0.0,0.81,0.1,0.4,0.15,-1.0,-1.0,88.0,108.0,81.5,1103.0,200.0,60.0,68.0,88.2,20.0,25.0,80.0,3.0,6.0,50.0,0.0,5.0,5.0,6.0,1.0,12.0,89.0,19.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,2.09,9.0,0.0,0.0,2.0,1.0,3.0,0.48,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,6.0,2.0,8.0,0.0,173.0,10.0,15.0,83.0,76.0,33.0,173.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,8.0,4.0,3.0,0.0,111.0,0.0,18.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,12.0,5.0,14.0,26.3
Shandon Baptiste,gd GRN,MF,0,23,1998,22.0,9.0,910.0,1.0,0.0,0.0,0.0,2.0,1.0,0.1,0.0,0.1,0.1,0.1,0.7,0.7,0.0,0.07,0.0,0.0,0.07,0.0,10.1,0.0,4.0,0.0,33.3,0.0,0.4,0.08,0.25,0.06,+0.3,+0.3,257.0,308.0,83.4,3885.0,900.0,140.0,156.0,89.7,85.0,99.0,85.9,17.0,30.0,56.7,0.0,9.0,21.0,6.0,1.0,35.0,305.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,21.0,2.07,16.0,0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,11.0,12.0,0.0,418.0,15.0,83.0,216.0,126.0,15.0,418.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,14.0,13.0,4.0,0.0,269.0,0.0,21.0,12.0,1.0,6.0,11.0,1.0,0.0,0.0,0.0,62.0,7.0,18.0,28.0
Ross Barkley,eng ENG,"MF,FW",0,27,1993,6.0,1.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.49,0.0,0.0,0.49,0.0,2.0,0.0,4.0,0.0,44.4,0.0,2.01,0.11,0.25,0.11,0.0,0.0,106.0,128.0,82.8,1633.0,369.0,59.0,66.0,89.4,32.0,39.0,82.1,9.0,11.0,81.8,0.0,8.0,6.0,7.0,0.0,14.0,121.0,7.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,9.0,13.0,3.0,0.0,1.0,0.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,153.0,0.0,6.0,49.0,98.0,7.0,153.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,14.0,10.0,0.0,0.0,124.0,0.0,3.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,17.0,6.0,2.0,75.0
Ashley Barnes,eng ENG,FW,0,31,1989,23.0,8.0,808.0,1.0,0.0,1.0,1.0,4.0,0.0,0.11,0.0,0.11,0.0,0.0,2.1,1.4,0.0,0.24,0.0,0.0,0.15,0.0,9.0,0.0,5.0,0.0,33.3,0.0,0.56,0.0,0.0,0.09,-1.1,-1.4,122.0,198.0,61.6,1577.0,452.0,81.0,108.0,75.0,30.0,52.0,57.7,5.0,10.0,50.0,0.0,8.0,21.0,5.0,1.0,17.0,191.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,18.0,2.0,12.0,0.0,0.0,3.0,3.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,7.0,2.0,5.0,0.0,302.0,6.0,22.0,163.0,120.0,25.0,301.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,5.0,5.0,1.0,0.0,224.0,0.0,37.0,22.0,0.0,21.0,12.0,9.0,0.0,1.0,0.0,34.0,49.0,65.0,43.0
Harvey Barnes,eng ENG,"FW,MF",0,23,1997,32.0,24.0,"2,101",6.0,10.0,0.0,0.0,2.0,0.0,0.26,0.43,0.69,0.26,0.69,5.6,5.6,0.0,0.24,0.0,0.0,0.24,0.0,23.3,0.0,24.0,0.0,36.4,0.0,1.03,0.09,0.25,0.09,+0.4,+0.4,550.0,756.0,72.8,6899.0,1906.0,366.0,442.0,82.8,137.0,199.0,68.8,15.0,34.0,44.1,0.0,29.0,26.0,24.0,7.0,59.0,747.0,7.0,0.0,7.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,24.0,63.0,2.7,48.0,0.0,0.0,4.0,3.0,13.0,0.56,11.0,0.0,0.0,2.0,0.0,0.0,31.0,16.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,23.0,5.0,7.0,0.0,1052.0,17.0,115.0,361.0,589.0,130.0,1052.0,0.0,0.0,0.0,0.0,0.0,732.0,0.0,0.0,107.0,61.0,48.0,0.0,834.0,0.0,58.0,43.0,0.0,19.0,20.0,10.0,0.0,0.0,0.0,93.0,24.0,41.0,36.9
Lewis Bate,eng ENG,MF,0,18,2002,3.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,45.0,61.0,73.8,654.0,199.0,23.0,30.0,76.7,15.0,17.0,88.2,3.0,5.0,60.0,0.0,0.0,2.0,0.0,0.0,6.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.85,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,86.0,3.0,27.0,51.0,9.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,53.0,0.0,9.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
Mads Bech Sørensen,dk DEN,DF,0,22,1999,11.0,9.0,835.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.0,0.0,0.01,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,393.0,514.0,76.5,7386.0,3006.0,143.0,161.0,88.8,209.0,262.0,79.8,37.0,75.0,49.3,0.0,7.0,19.0,4.0,3.0,20.0,435.0,78.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,9.0,11.0,1.19,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,3.0,6.0,25.0,0.0,576.0,65.0,291.0,218.0,71.0,6.0,576.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,9.0,4.0,0.0,0.0,325.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,41.0,9.0,4.0,69.2
Jan Bednarek,pl POL,DF,0,25,1996,31.0,30.0,"2,629",4.0,0.0,0.0,0.0,10.0,0.0,0.14,0.0,0.14,0.14,0.14,2.2,2.2,0.0,0.08,0.0,0.0,0.08,0.0,29.2,0.0,7.0,0.0,36.8,0.0,0.24,0.21,0.57,0.12,+1.8,+1.8,1201.0,1490.0,80.6,22224.0,8000.0,462.0,523.0,88.3,597.0,693.0,86.1,117.0,231.0,50.6,0.0,6.0,81.0,1.0,1.0,61.0,1399.0,90.0,45.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,5.0,22.0,0.75,16.0,3.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0,18.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,27.0,0.0,21.0,72.0,141.0,0.0,1828.0,206.0,865.0,904.0,72.0,33.0,1828.0,0.0,0.0,0.0,0.0,0.0,873.0,0.0,0.0,0.0,8.0,0.0,0.0,993.0,0.0,7.0,4.0,0.0,30.0,15.0,1.0,0.0,1.0,1.0,177.0,91.0,38.0,70.5
