,player,nationality,position,team,age,birth_year,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against_per90,gk_shots_on_target_against_per90,gk_saves_per90,gk_save_pct_per90,gk_wins_per90,gk_ties_per90,gk_losses_per90,gk_clean_sheets_per90,gk_clean_sheets_pct_per90,gk_pens_att_per90,gk_pens_allowed_per90,gk_pens_saved_per90,gk_pens_missed_per90,gk_pens_save_pct_per90,gk_free_kick_goals_against_per90,gk_corner_kick_goals_against_per90,gk_own_goals_against_per90,gk_psxg_per90,gk_psnpxg_per_shot_on_target_against_per90,gk_psxg_net_per90,gk_passes_completed_launched_per90,gk_passes_launched_per90,gk_passes_pct_launched_per90,gk_passes_per90,gk_passes_throws_per90,gk_pct_passes_launched_per90,gk_passes_length_avg_per90,gk_goal_kicks_per90,gk_pct_goal_kicks_launched_per90,gk_goal_kick_length_avg_per90,gk_crosses_per90,gk_crosses_stopped_per90,gk_crosses_stopped_pct_per90,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions_per90,team_score
11,Vicente Guaita,es ESP,GK,Crystal Palace,35,1987,27.0,27.0,"2,430",27.0,1.26,4.296296296296297,3.111111111111111,2.6814814814814816,0.25925925925925924,0.3333333333333333,0.4074074074074074,0.2222222222222222,0.8222222222222222,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.14814814814814814,0.07407407407407407,1.2,0.00962962962962963,0.01,4.2592592592592595,11.851851851851851,1.3296296296296295,23.51851851851852,5.185185185185185,1.2777777777777777,1.1962962962962962,7.62962962962963,1.8148148148148149,1.385185185185185,15.185185185185185,0.9629629629629629,0.23333333333333334,0.96,0.48518518518518516,0.0
12,Dean Henderson,eng ENG,GK,Nott'ham Forest,25,1997,18.0,18.0,"1,620",18.0,1.72,4.722222222222222,2.888888888888889,3.6611111111111114,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.3333333333333333,1.8499999999999999,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.05555555555555555,2.7777777777777777,0.05555555555555555,0.2777777777777778,0.0,1.4944444444444445,0.015555555555555557,-0.23,6.0,18.555555555555557,1.7944444444444443,28.5,5.944444444444445,2.6222222222222222,2.138888888888889,8.666666666666666,3.2777777777777777,2.5166666666666666,16.166666666666668,1.1111111111111112,0.38333333333333336,1.5,0.8666666666666667,0.0
13,Wayne Hennessey,wls WAL,GK,Nott'ham Forest,35,1987,4.0,3.0,271.0,3.0,1.66,4.666666666666667,3.0,21.433333333333334,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3,0.09333333333333334,-0.36,7.666666666666667,19.333333333333332,13.233333333333334,24.0,4.333333333333333,18.066666666666666,14.4,8.333333333333334,25.333333333333332,18.166666666666668,11.666666666666666,0.3333333333333333,0.9666666666666667,0.66,5.666666666666667,0.0
14,Daniel Iversen,dk DEN,GK,Leicester City,25,1997,12.0,12.0,"1,080",12.0,1.83,4.916666666666667,3.1666666666666665,5.508333333333333,0.16666666666666666,0.3333333333333333,0.5,0.08333333333333333,0.6916666666666668,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.575,0.024166666666666666,-0.18,3.1666666666666665,16.166666666666668,1.6333333333333335,21.75,4.083333333333333,3.9250000000000003,3.1,9.5,5.191666666666666,3.85,16.916666666666668,1.3333333333333333,0.6583333333333333,0.5,0.8583333333333334,45.0
15,Sam Johnstone,eng ENG,GK,Crystal Palace,29,1993,9.0,9.0,810.0,9.0,1.11,3.7777777777777777,2.7777777777777777,8.5,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,3.6999999999999997,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,1.1111111111111112,0.026666666666666665,0.11,3.3333333333333335,11.0,3.3666666666666667,25.88888888888889,4.555555555555555,3.533333333333333,3.533333333333333,5.111111111111111,6.033333333333333,4.7555555555555555,11.555555555555555,0.2222222222222222,0.2111111111111111,1.22,1.7111111111111112,0.0
16,Caoimhín Kelleher,ie IRL,GK,Liverpool,23,1998,1.0,1.0,90.0,1.0,4.0,10.0,6.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.34,-1.06,2.0,2.0,100.0,22.0,7.0,9.1,24.3,2.0,0.0,20.5,3.0,0.0,0.0,0.0,9.0,225.0
17,Bernd Leno,de GER,GK,Fulham,30,1992,36.0,36.0,"3,240",36.0,1.42,5.333333333333333,3.9444444444444446,2.1416666666666666,0.4166666666666667,0.1388888888888889,0.4444444444444444,0.2222222222222222,0.6166666666666667,0.2222222222222222,0.19444444444444445,0.027777777777777776,0.0,0.3472222222222222,0.027777777777777776,0.2222222222222222,0.05555555555555555,1.6111111111111112,0.007500000000000001,0.25,3.4444444444444446,10.86111111111111,0.8805555555555555,32.02777777777778,5.277777777777778,0.7222222222222222,0.8333333333333334,6.722222222222222,1.0444444444444445,1.0,12.88888888888889,0.9722222222222222,0.20833333333333334,1.28,0.4138888888888889,0.0
18,Hugo Lloris,fr FRA,GK,Tottenham,35,1986,25.0,25.0,"2,205",24.5,1.59,4.775510204081633,3.2244897959183674,2.7551020408163267,0.5306122448979592,0.12244897959183673,0.3673469387755102,0.2857142857142857,1.1428571428571428,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,0.0,0.12244897959183673,0.04081632653061224,1.383673469387755,0.01183673469387755,-0.17,3.142857142857143,8.89795918367347,1.4408163265306122,22.0,4.448979591836735,1.2938775510204081,1.2816326530612245,7.591836734693878,1.0326530612244897,1.0530612244897959,13.142857142857142,0.8163265306122449,0.2530612244897959,1.18,0.5591836734693877,150.0
19,Emiliano Martínez,ar ARG,GK,Aston Villa,29,1992,36.0,36.0,"3,139",34.9,1.09,3.7822349570200573,2.7793696275071635,2.1260744985673354,0.4871060171919771,0.2005730659025788,0.34383954154727797,0.31518624641833815,0.8767908309455588,0.14326647564469916,0.11461318051575932,0.02865329512893983,0.0,0.5730659025787966,0.02865329512893983,0.17191977077363899,0.11461318051575932,1.0487106017191978,0.006876790830945559,0.07,5.702005730659026,14.98567335243553,1.0888252148997135,33.55300859598854,3.868194842406877,1.0171919770773639,0.9455587392550143,6.074498567335244,1.4469914040114613,1.1661891117478511,13.839541547277937,1.7191977077363898,0.3553008595988539,2.09,0.4756446991404012,0.0
20,Alex McCarthy,eng ENG,GK,Southampton,32,1989,6.0,6.0,540.0,6.0,2.83,5.0,2.3333333333333335,7.783333333333334,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.8166666666666667,0.05666666666666667,-0.84,3.6666666666666665,18.833333333333332,3.25,32.333333333333336,4.833333333333333,8.083333333333334,6.083333333333333,8.666666666666666,6.083333333333333,5.166666666666667,15.333333333333334,1.0,1.0833333333333333,1.17,2.25,37.835
21,Edouard Mendy,sn SEN,GK,Chelsea,30,1992,10.0,9.0,855.0,9.5,1.47,4.105263157894737,2.6315789473684212,6.747368421052631,0.3157894736842105,0.21052631578947367,0.42105263157894735,0.10526315789473684,1.1684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,1.2526315789473685,0.034736842105263156,-0.22,2.8421052631578947,8.105263157894736,3.694736842105263,23.789473684210527,4.947368421052632,2.3263157894736843,2.905263157894737,6.631578947368421,4.515789473684211,3.621052631578947,13.473684210526315,0.9473684210526315,0.7368421052631579,1.16,1.4421052631578946,236.0
22,Illan Meslier,fr FRA,GK,Leeds United,22,2000,34.0,34.0,"3,060",34.0,1.97,4.647058823529412,2.7058823529411766,1.75,0.20588235294117646,0.2647058823529412,0.5294117647058824,0.14705882352941177,0.43235294117647055,0.08823529411764706,0.08823529411764706,0.0,0.0,0.0,0.029411764705882353,0.20588235294117646,0.029411764705882353,1.576470588235294,0.009411764705882354,-0.36,3.1176470588235294,13.205882352941176,0.6941176470588236,23.352941176470587,5.705882352941177,1.1588235294117646,0.9911764705882353,7.117647058823529,1.6529411764705884,1.2794117647058822,12.705882352941176,1.0,0.2323529411764706,1.94,0.4647058823529412,11.005
23,Keylor Navas,cr CRC,GK,Nott'ham Forest,35,1986,17.0,17.0,"1,529",17.0,1.88,4.882352941176471,3.0,3.9,0.23529411764705882,0.23529411764705882,0.5294117647058824,0.058823529411764705,0.3470588235294118,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,1.723529411764706,0.018823529411764708,-0.16,6.235294117647059,18.823529411764707,1.947058823529412,22.235294117647058,3.823529411764706,3.3117647058823527,2.429411764705882,8.882352941176471,4.170588235294118,2.8294117647058825,17.352941176470587,0.8235294117647058,0.27647058823529413,0.53,0.5294117647058824,0.0
24,Neto,br BRA,GK,Bournemouth,33,1989,27.0,27.0,"2,385",26.5,1.47,5.2075471698113205,3.7735849056603774,2.8150943396226413,0.33962264150943394,0.22641509433962265,0.4528301886792453,0.22641509433962265,0.8377358490566037,0.18867924528301888,0.1509433962264151,0.0,0.03773584905660377,0.0,0.0,0.3018867924528302,0.03773584905660377,1.49811320754717,0.009811320754716982,0.06,6.037735849056604,16.49056603773585,1.3811320754716983,22.67924528301887,5.132075471698113,1.788679245283019,1.4264150943396225,8.716981132075471,2.483018867924528,1.6830188679245284,19.245283018867923,1.320754716981132,0.26037735849056604,0.94,0.45660377358490567,0.0
25,Robin Olsen,se SWE,GK,Aston Villa,32,1990,4.0,2.0,281.0,3.1,2.56,6.129032258064516,3.5483870967741935,20.387096774193548,0.3225806451612903,0.0,0.3225806451612903,0.3225806451612903,16.129032258064516,0.3225806451612903,0.3225806451612903,0.0,0.0,0.0,0.0,0.9677419354838709,0.0,2.0,0.09354838709677418,-0.57,4.838709677419355,20.0,7.806451612903225,32.58064516129032,5.806451612903226,14.387096774193548,12.129032258064516,9.032258064516128,19.580645161290324,15.096774193548386,14.516129032258064,1.6129032258064515,3.5806451612903225,0.96,4.580645161290322,0.0
26,Stefan Ortega,de GER,GK,Manchester City,29,1992,3.0,3.0,270.0,3.0,0.33,5.0,4.666666666666667,31.099999999999998,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,22.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3666666666666665,0.09000000000000001,1.02,3.6666666666666665,8.0,15.266666666666666,51.666666666666664,5.333333333333333,4.933333333333334,7.966666666666666,4.0,2.766666666666667,6.766666666666667,8.666666666666666,0.3333333333333333,1.2666666666666666,2.33,7.033333333333334,258.0
27,Jordan Pickford,eng ENG,GK,Everton,28,1994,37.0,37.0,"3,330",37.0,1.54,4.891891891891892,3.324324324324324,1.9270270270270269,0.1891891891891892,0.32432432432432434,0.4864864864864865,0.21621621621621623,0.5837837837837838,0.16216216216216217,0.13513513513513514,0.02702702702702703,0.0,0.45135135135135135,0.05405405405405406,0.10810810810810811,0.0,1.6216216216216217,0.008378378378378378,0.08,7.297297297297297,21.64864864864865,0.9108108108108108,26.81081081081081,4.081081081081081,1.5702702702702702,1.162162162162162,8.513513513513514,1.9297297297297298,1.4243243243243244,15.297297297297296,0.5945945945945946,0.1054054054054054,1.41,0.4378378378378378,37.835
28,Nick Pope,eng ENG,GK,Newcastle Utd,30,1992,37.0,37.0,"3,261",36.2,0.88,3.2596685082872927,2.348066298342541,2.060773480662983,0.5248618784530387,0.3591160220994475,0.13812154696132595,0.38674033149171266,1.0441988950276242,0.13812154696132595,0.055248618784530384,0.055248618784530384,0.027624309392265192,1.3812154696132595,0.0,0.22099447513812154,0.027624309392265192,0.8646408839779005,0.006629834254143646,0.01,3.3149171270718227,10.16574585635359,0.9005524861878452,18.867403314917127,6.4088397790055245,0.9143646408839778,0.9116022099447513,5.718232044198895,1.895027624309392,1.4005524861878453,11.353591160220994,0.9392265193370165,0.2292817679558011,2.04,0.5027624309392265,0.0
29,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38.0,38.0,"3,420",38.0,1.13,3.5789473684210527,2.473684210526316,1.857894736842105,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.3684210526315789,0.9684210526315788,0.13157894736842105,0.07894736842105263,0.0,0.05263157894736842,0.0,0.0,0.15789473684210525,0.02631578947368421,1.0526315789473684,0.00736842105263158,-0.05,2.8684210526315788,11.289473684210526,0.6684210526315789,25.157894736842106,4.578947368421052,0.9315789473684211,0.8763157894736842,4.026315789473684,1.5657894736842106,1.2947368421052632,10.026315789473685,0.5789473684210527,0.15263157894736842,1.13,0.42368421052631583,171.0
30,David Raya,es ESP,GK,Brentford,26,1995,38.0,38.0,"3,420",38.0,1.21,5.184210526315789,4.052631578947368,2.044736842105263,0.39473684210526316,0.3684210526315789,0.23684210526315788,0.3157894736842105,0.8315789473684211,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.23684210526315788,0.07894736842105263,1.2657894736842106,0.00631578947368421,0.13,9.131578947368421,23.210526315789473,1.0342105263157895,35.973684210526315,4.2105263157894735,1.3342105263157895,1.0394736842105263,7.078947368421052,1.8499999999999999,1.3631578947368421,15.736842105263158,1.394736842105263,0.23421052631578948,1.42,0.4131578947368421,0.0
31,Joel Robles,es ESP,GK,Leeds United,32,1990,4.0,4.0,360.0,4.0,2.75,6.75,4.0,16.675,0.0,0.25,0.75,0.0,0.0,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.0,2.625,0.08,-0.12,4.5,17.75,6.35,22.5,5.0,13.05,10.275,8.0,18.75,12.35,10.75,0.5,1.175,0.75,2.9,11.005
32,Marek Rodák,sk SVK,GK,Fulham,25,1996,2.0,2.0,180.0,2.0,1.0,2.0,1.0,25.0,0.0,1.0,0.0,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.01,8.0,23.5,17.0,23.0,1.5,36.95,23.0,7.5,43.35,30.0,13.0,0.5,1.9,1.0,7.0,0.0
33,José Sá,pt POR,GK,Wolves,29,1993,36.0,36.0,"3,240",36.0,1.53,4.472222222222222,2.9166666666666665,1.8638888888888887,0.3055555555555556,0.19444444444444445,0.5,0.3055555555555556,0.8500000000000001,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,1.3888888888888888,0.0,0.16666666666666666,0.027777777777777776,1.3444444444444443,0.007777777777777778,-0.16,3.3333333333333335,12.083333333333334,0.7666666666666667,25.97222222222222,5.055555555555555,0.8138888888888889,0.8583333333333333,7.222222222222222,1.7194444444444443,1.2833333333333334,15.0,1.1944444444444444,0.2222222222222222,0.78,0.35,37.835
34,Robert Sánchez,es ESP,GK,Brighton,24,1997,23.0,23.0,"2,070",23.0,1.3,3.217391304347826,2.0,2.8782608695652177,0.4782608695652174,0.21739130434782608,0.30434782608695654,0.2608695652173913,1.1347826086956523,0.2608695652173913,0.21739130434782608,0.043478260869565216,0.0,0.726086956521739,0.0,0.17391304347826086,0.13043478260869565,1.0521739130434782,0.010869565217391304,-0.12,2.608695652173913,8.91304347826087,1.2739130434782608,28.043478260869566,4.478260869565218,1.0521739130434782,1.2565217391304346,5.695652173913044,1.626086956521739,1.5260869565217392,9.956521739130435,0.7391304347826086,0.32173913043478264,0.57,0.5347826086956522,0.0
35,Jason Steele,eng ENG,GK,Brighton,31,1990,15.0,15.0,"1,350",15.0,1.53,3.8,2.4,4.093333333333333,0.4666666666666667,0.2,0.3333333333333333,0.4,2.6666666666666665,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,3.3333333333333335,0.0,0.13333333333333333,0.2,1.2333333333333334,0.01933333333333333,-0.1,2.2666666666666666,4.933333333333334,3.06,32.2,3.2,0.9933333333333334,1.6133333333333333,3.6666666666666665,0.24000000000000002,0.9266666666666666,8.4,0.6666666666666666,0.5266666666666667,1.27,1.0466666666666666,0.0
36,Mark Travers,ie IRL,GK,Bournemouth,23,1999,12.0,11.0,"1,035",11.5,2.78,5.739130434782608,3.130434782608696,4.739130434782608,0.17391304347826086,0.0,0.782608695652174,0.17391304347826086,1.5826086956521739,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.0,0.6956521739130435,0.17391304347826086,2.0869565217391304,0.02956521739130435,-0.52,6.173913043478261,13.391304347826088,4.008695652173913,21.73913043478261,4.695652173913044,3.095652173913044,2.773913043478261,10.26086956521739,4.791304347826087,3.808695652173913,19.91304347826087,0.43478260869565216,0.19130434782608696,0.43,0.9130434782608695,0.0
37,Danny Ward,wls WAL,GK,Leicester City,29,1993,26.0,26.0,"2,340",26.0,1.77,4.576923076923077,2.8846153846153846,2.423076923076923,0.2692307692307692,0.11538461538461539,0.6153846153846154,0.23076923076923078,0.8884615384615385,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,1.2807692307692307,0.07692307692307693,0.23076923076923078,0.15384615384615385,1.4038461538461537,0.011153846153846153,-0.21,3.6153846153846154,11.653846153846153,1.1923076923076923,28.846153846153847,5.923076923076923,1.1423076923076922,1.169230769230769,7.3076923076923075,1.6192307692307693,1.35,13.653846153846153,0.7692307692307693,0.21538461538461537,1.62,0.6115384615384616,45.0
38,Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2.0,2.0,180.0,2.0,2.5,5.0,2.5,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.115,-1.33,4.0,13.5,14.8,34.0,4.0,14.7,15.05,7.5,23.35,18.35,12.5,0.5,2.0,1.5,7.7,0.0
